Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 3. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2024-05-03 16:31:05.937985. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"127","220302_Smp_MQBlk1_A","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"128","220302_Smp_MQBlk1_B","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"129","220302_Smp_MQBlk1_C","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"130","220302_Smp_MQBlk2_A","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"131","220302_Smp_MQBlk2_B","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"132","220302_Smp_MQBlk2_C","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"133","220302_Smp_MQBlk3_A","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"134","220302_Smp_MQBlk3_B","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"135","220302_Smp_MQBlk3_C","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"136","220302_Smp_OBi1_1","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"137","220302_Smp_OBi1_2","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"138","220302_Smp_OBi1_3","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"139","220302_Smp_OBi1_4","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"140","220302_Smp_OBi1_5","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"141","220302_Smp_OBi1_6","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"142","220302_Smp_OBi1_7","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"143","220302_Smp_OBi1_8","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"144","220302_Smp_OBi1_9","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"145","220302_Smp_SupernatBlk_1","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"146","220302_Smp_SupernatBlk_2","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"147","220302_Smp_SupernatBlk_3","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"148","220302_Smp_SWBlk_1","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"149","220302_Smp_SWBlk_2","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"150","220302_Smp_SWBlk_3","unknown_C7H11NO3_pos",NA,NA,NA,NA,NA,"",NA
"151","220302_Poo_TruePooBacteria_Full1","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"152","220302_Poo_TruePooBacteria_Full2","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"153","220302_Poo_TruePooBacteria_Full3","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"154","220302_Poo_TruePooBacteria_Half1","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"155","220302_Poo_TruePooBacteria_Half2","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"156","220302_Poo_TruePooBacteria_Half3","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"157","220302_Smp_MQBlk1_A","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"158","220302_Smp_MQBlk1_B","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"159","220302_Smp_MQBlk1_C","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"160","220302_Smp_MQBlk2_A","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"161","220302_Smp_MQBlk2_B","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"162","220302_Smp_MQBlk2_C","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"163","220302_Smp_MQBlk3_A","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"164","220302_Smp_MQBlk3_B","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"165","220302_Smp_MQBlk3_C","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"166","220302_Smp_OBi1_1","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"167","220302_Smp_OBi1_2","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"168","220302_Smp_OBi1_3","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"169","220302_Smp_OBi1_4","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"170","220302_Smp_OBi1_5","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"171","220302_Smp_OBi1_6","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"172","220302_Smp_OBi1_7","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"173","220302_Smp_OBi1_8","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"174","220302_Smp_OBi1_9","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"175","220302_Smp_SupernatBlk_1","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"176","220302_Smp_SupernatBlk_2","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"177","220302_Smp_SupernatBlk_3","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"178","220302_Smp_SWBlk_1","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"179","220302_Smp_SWBlk_2","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"180","220302_Smp_SWBlk_3","unknown_C6H11NO2_pos",NA,NA,NA,NA,NA,"",NA
"181","220302_Poo_TruePooBacteria_Full1","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"182","220302_Poo_TruePooBacteria_Full2","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"183","220302_Poo_TruePooBacteria_Full3","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"184","220302_Poo_TruePooBacteria_Half1","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"185","220302_Poo_TruePooBacteria_Half2","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"186","220302_Poo_TruePooBacteria_Half3","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"187","220302_Smp_MQBlk1_A","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"188","220302_Smp_MQBlk1_B","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"189","220302_Smp_MQBlk1_C","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"190","220302_Smp_MQBlk2_A","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"191","220302_Smp_MQBlk2_B","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"192","220302_Smp_MQBlk2_C","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"193","220302_Smp_MQBlk3_A","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"194","220302_Smp_MQBlk3_B","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"195","220302_Smp_MQBlk3_C","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"196","220302_Smp_OBi1_1","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"197","220302_Smp_OBi1_2","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"198","220302_Smp_OBi1_3","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"199","220302_Smp_OBi1_4","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"200","220302_Smp_OBi1_5","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"201","220302_Smp_OBi1_6","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"202","220302_Smp_OBi1_7","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"203","220302_Smp_OBi1_8","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"204","220302_Smp_OBi1_9","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"205","220302_Smp_SupernatBlk_1","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"206","220302_Smp_SupernatBlk_2","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"207","220302_Smp_SupernatBlk_3","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"208","220302_Smp_SWBlk_1","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"209","220302_Smp_SWBlk_2","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
"210","220302_Smp_SWBlk_3","unknown_C6H9NO4_pos_early",NA,NA,NA,NA,NA,"",NA
