Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 3. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2024-05-03 16:49:48.833064. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"68","220302_Smp_MQBlk1_B","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"69","220302_Smp_MQBlk1_C","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"70","220302_Smp_MQBlk2_A","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"71","220302_Smp_MQBlk2_B","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"72","220302_Smp_MQBlk2_C","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"73","220302_Smp_MQBlk3_A","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"74","220302_Smp_MQBlk3_B","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"75","220302_Smp_MQBlk3_C","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"76","220302_Smp_OBi1_1","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"77","220302_Smp_OBi1_2","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"78","220302_Smp_OBi1_3","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"79","220302_Smp_OBi1_4","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"80","220302_Smp_OBi1_5","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"81","220302_Smp_OBi1_6","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"82","220302_Smp_OBi1_7","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"83","220302_Smp_OBi1_8","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"84","220302_Smp_OBi1_9","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"85","220302_Smp_SupernatBlk_1","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"86","220302_Smp_SupernatBlk_2","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"87","220302_Smp_SupernatBlk_3","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"88","220302_Smp_SWBlk_1","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"89","220302_Smp_SWBlk_2","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"90","220302_Smp_SWBlk_3","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"",NA
"91","220302_Poo_TruePooBacteria_Full1","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"92","220302_Poo_TruePooBacteria_Full2","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"93","220302_Poo_TruePooBacteria_Full3","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"94","220302_Poo_TruePooBacteria_Half1","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"95","220302_Poo_TruePooBacteria_Half2","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"96","220302_Poo_TruePooBacteria_Half3","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"97","220302_Smp_MQBlk1_A","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"98","220302_Smp_MQBlk1_B","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"99","220302_Smp_MQBlk1_C","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"100","220302_Smp_MQBlk2_A","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"101","220302_Smp_MQBlk2_B","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"102","220302_Smp_MQBlk2_C","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"103","220302_Smp_MQBlk3_A","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"104","220302_Smp_MQBlk3_B","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"105","220302_Smp_MQBlk3_C","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"106","220302_Smp_OBi1_1","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"107","220302_Smp_OBi1_2","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"108","220302_Smp_OBi1_3","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"109","220302_Smp_OBi1_4","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"110","220302_Smp_OBi1_5","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"111","220302_Smp_OBi1_6","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"112","220302_Smp_OBi1_7","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"113","220302_Smp_OBi1_8","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"114","220302_Smp_OBi1_9","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"115","220302_Smp_SupernatBlk_1","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"116","220302_Smp_SupernatBlk_2","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"117","220302_Smp_SupernatBlk_3","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"118","220302_Smp_SWBlk_1","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"119","220302_Smp_SWBlk_2","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"120","220302_Smp_SWBlk_3","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
