Hello! Here are the QC parameters Minimum area for a real peak: 40000. RT flexibility: 2.5 minutes. Blank can be this fraction of a sample: 3. S/N ratio: 4. Parts per million flexibility: 6. Processed on: 2024-05-03 16:31:06.108019. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"56","211202_Poo_TruePooBacteria_Full2","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"57","211202_Poo_TruePooBacteria_Full3","3-Sulfopyruvic acid",14.27,31205,0,10160,0.3,"areamin_flag, blank_flag",NA
"58","211202_Poo_TruePooBacteria_Half1","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"59","211202_Poo_TruePooBacteria_Half2","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"60","211202_Poo_TruePooBacteria_Half3","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"61","211202_Poo_TruePooBacteria_DDAneg20","3-Sulfopyruvic acid",14.01,10715,0,21802,0.5,"areamin_flag, blank_flag",NA
"62","211202_Poo_TruePooBacteria_DDAneg35","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"63","211202_Poo_TruePooBacteria_DDAneg50","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"64","211202_Smp_OBi1small_1","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"65","211202_Smp_OBi1small_3","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"66","211202_Smp_OBi1small_5","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"67","211202_Smp_OBi1small_7","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"68","211202_Smp_OBi1_1","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"69","211202_Smp_OBi1_2","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"70","211202_Smp_OBi1_3","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"71","211202_Smp_OBi1_4","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"72","211202_Smp_OBi1_5","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"73","211202_Smp_OBi1_6","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"74","211202_Smp_OBi1_7","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"75","211202_Smp_OBi1_8","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"76","211202_Smp_OBi1_9","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"77","211202_Smp_RWi2_1","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"78","211202_Smp_RWi2_2","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"79","211202_Smp_RWi2_3","3-Sulfopyruvic acid",14.45,28512,0,10555,0,"areamin_flag, blank_flag",NA
"80","211202_Smp_RWi2_4","3-Sulfopyruvic acid",14.36,29748,0,11767,0.3,"areamin_flag, blank_flag",NA
"81","211202_Smp_RWi2_5","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"82","211202_Smp_RWi2_6","3-Sulfopyruvic acid",NA,NA,NA,NA,NA,"",NA
"83","211202_Std_4uMStdsMix1InH2O_1","N-Acetyl-L-glutamic acid",11.21,163479088,1044298,9814799,-0.6,"",163479088
"84","211202_Std_4uMStdsMix1InH2O_2","N-Acetyl-L-glutamic acid",10.95,244069456,1354068,12281698,0.6,"",244069456
"85","211202_Std_4uMStdsMix1InMatrix_1","N-Acetyl-L-glutamic acid",11.34,263911648,2943971,21935886,-0.4,"",263911648
"86","211202_Std_4uMStdsMix1InMatrix_2","N-Acetyl-L-glutamic acid",10.97,310988480,2641444,22737680,0.7,"",310988480
"87","211202_Std_4uMStdsMix2InH2O_1","N-Acetyl-L-glutamic acid",NA,NA,NA,NA,NA,"",NA
"88","211202_Std_4uMStdsMix2InH2O_2","N-Acetyl-L-glutamic acid",NA,NA,NA,NA,NA,"",NA
"89","211202_Std_4uMStdsMix2InMatrix_1","N-Acetyl-L-glutamic acid",11.34,59503572,615228,5907094,-0.2,"",59503572
"90","211202_Std_4uMStdsMix2InMatrix_2","N-Acetyl-L-glutamic acid",10.94,56207352,592896,4611265,0.8,"",56207352
"91","211202_Std_H2OinMatrix_1","N-Acetyl-L-glutamic acid",11.36,50341808,703292,4882318,-0.3,"",50341808
"92","211202_Std_H2OinMatrix_2","N-Acetyl-L-glutamic acid",11.03,53069840,185548,4143201,0.7,"",53069840
"93","211202_Blk_BlankTube_1","N-Acetyl-L-glutamic acid",11.44,135205,42699,20318,5.5,"sn_flag, blank_flag",NA
"94","211202_Blk_BlankTube_2","N-Acetyl-L-glutamic acid",11.36,200191,0,23020,5.3,"blank_flag",NA
"95","211202_Blk_BlankTube_3","N-Acetyl-L-glutamic acid",11.65,119847,0,29839,4.4,"blank_flag",NA
"96","211202_Poo_TruePooBacteria_Full1","N-Acetyl-L-glutamic acid",11.46,76350120,1070838,8317372,-0.2,"",76350120
"97","211202_Poo_TruePooBacteria_Full2","N-Acetyl-L-glutamic acid",11.19,82910664,916844,7983037,-0.6,"",82910664
"98","211202_Poo_TruePooBacteria_Full3","N-Acetyl-L-glutamic acid",11.12,94846512,0,8153820,1.4,"",94846512
"99","211202_Poo_TruePooBacteria_Half1","N-Acetyl-L-glutamic acid",11.45,42095704,142427,4138475,-0.3,"",42095704
"100","211202_Poo_TruePooBacteria_Half2","N-Acetyl-L-glutamic acid",11.21,42219084,454620,3514298,-0.5,"",42219084
"101","211202_Poo_TruePooBacteria_Half3","N-Acetyl-L-glutamic acid",11.14,46073428,321994,4028992,1.2,"",46073428
"102","211202_Poo_TruePooBacteria_DDAneg20","N-Acetyl-L-glutamic acid",11.08,47011716,0,4186094,0.7,"",47011716
"103","211202_Poo_TruePooBacteria_DDAneg35","N-Acetyl-L-glutamic acid",11.07,47060960,287441,3996241,0.6,"",47060960
"104","211202_Poo_TruePooBacteria_DDAneg50","N-Acetyl-L-glutamic acid",11.08,49016912,153146,4085285,0.9,"",49016912
"105","211202_Smp_OBi1small_1","N-Acetyl-L-glutamic acid",11.44,48209572,319325,4658270,-0.1,"",48209572
"106","211202_Smp_OBi1small_3","N-Acetyl-L-glutamic acid",11.42,49628132,95644,4457294,-0.2,"",49628132
"107","211202_Smp_OBi1small_5","N-Acetyl-L-glutamic acid",11.25,62146180,375333,6085102,-1.1,"",62146180
"108","211202_Smp_OBi1small_7","N-Acetyl-L-glutamic acid",11.28,61288792,637186,5897159,-0.5,"",61288792
"109","211202_Smp_OBi1_1","N-Acetyl-L-glutamic acid",11.28,129755760,1768861,13607054,-0.8,"",129755760
"110","211202_Smp_OBi1_2","N-Acetyl-L-glutamic acid",11.2,130319744,1097002,12227245,0.4,"",130319744
"111","211202_Smp_OBi1_3","N-Acetyl-L-glutamic acid",11.3,126733760,1416880,13191165,-0.2,"",126733760
"112","211202_Smp_OBi1_4","N-Acetyl-L-glutamic acid",11.28,3628926,0,324066,-0.6,"",3628926
"113","211202_Smp_OBi1_5","N-Acetyl-L-glutamic acid",11.28,5948816,0,486356,-0.1,"",5948816
"114","211202_Smp_OBi1_6","N-Acetyl-L-glutamic acid",11.36,4067639,0,330516,1.1,"",4067639
"115","211202_Smp_OBi1_7","N-Acetyl-L-glutamic acid",11.29,103714304,1635154,10654016,-0.1,"",103714304
"116","211202_Smp_OBi1_8","N-Acetyl-L-glutamic acid",11.28,110088304,1499874,10725645,-0.2,"",110088304
"117","211202_Smp_OBi1_9","N-Acetyl-L-glutamic acid",11.32,100278992,2216427,10086675,0.9,"",100278992
"118","211202_Smp_RWi2_1","N-Acetyl-L-glutamic acid",11.28,87613496,1034746,8751085,-0.6,"",87613496
"119","211202_Smp_RWi2_2","N-Acetyl-L-glutamic acid",11.2,93001688,1306609,8199770,-0.4,"",93001688
"120","211202_Smp_RWi2_3","N-Acetyl-L-glutamic acid",11.34,63524804,594126,5689845,0.8,"",63524804
"121","211202_Smp_RWi2_4","N-Acetyl-L-glutamic acid",11.27,65580404,997128,5956560,-0.6,"",65580404
"122","211202_Smp_RWi2_5","N-Acetyl-L-glutamic acid",11.12,151643520,1736322,12902170,0.4,"",151643520
"123","211202_Smp_RWi2_6","N-Acetyl-L-glutamic acid",11.17,107635296,1042443,8440691,-0.2,"",107635296
"124","211202_Std_4uMStdsMix1InH2O_1","Acetylglycine",6.36,73356928,3502378,2188302,-5.1,"",73356928
"125","211202_Std_4uMStdsMix1InH2O_2","Acetylglycine",5.59,114151912,7826943,2993198,-4,"",114151912
"126","211202_Std_4uMStdsMix1InMatrix_1","Acetylglycine",6.68,73593464,3117127,1567958,-4.8,"",73593464
"127","211202_Std_4uMStdsMix1InMatrix_2","Acetylglycine",5.66,108966384,4291771,1694173,-4,"",108966384
"128","211202_Std_4uMStdsMix2InH2O_1","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"129","211202_Std_4uMStdsMix2InH2O_2","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"130","211202_Std_4uMStdsMix2InMatrix_1","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"131","211202_Std_4uMStdsMix2InMatrix_2","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"132","211202_Std_H2OinMatrix_1","Acetylglycine",7.81,84666,0,28476,-3.5,"blank_flag",NA
"133","211202_Std_H2OinMatrix_2","Acetylglycine",7.6,15267,77167,10512,-3.7,"sn_flag, areamin_flag, blank_flag",NA
"134","211202_Blk_BlankTube_1","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"135","211202_Blk_BlankTube_2","Acetylglycine",7.7,105709,0,16444,-2.5,"blank_flag",NA
"136","211202_Blk_BlankTube_3","Acetylglycine",7.88,123918,0,25927,-1.4,"blank_flag",NA
"137","211202_Poo_TruePooBacteria_Full1","Acetylglycine",7.85,73979,0,26048,-4,"blank_flag",NA
"138","211202_Poo_TruePooBacteria_Full2","Acetylglycine",7.76,180053,0,29744,-4.5,"blank_flag",NA
"139","211202_Poo_TruePooBacteria_Full3","Acetylglycine",7.68,171102,0,22667,-2.4,"blank_flag",NA
"140","211202_Poo_TruePooBacteria_Half1","Acetylglycine",7.79,35624,0,18072,-3.3,"areamin_flag, blank_flag",NA
"141","211202_Poo_TruePooBacteria_Half2","Acetylglycine",7.98,233648,0,29453,-3.7,"blank_flag",NA
"142","211202_Poo_TruePooBacteria_Half3","Acetylglycine",7.78,44464,0,19394,-1.5,"blank_flag",NA
"143","211202_Poo_TruePooBacteria_DDAneg20","Acetylglycine",7.8,9191,0,18902,-2.5,"areamin_flag, blank_flag",NA
"144","211202_Poo_TruePooBacteria_DDAneg35","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"145","211202_Poo_TruePooBacteria_DDAneg50","Acetylglycine",7.8,44854,0,22129,-4.2,"blank_flag",NA
"146","211202_Smp_OBi1small_1","Acetylglycine",7.9,195402,0,26510,-4,"blank_flag",NA
"147","211202_Smp_OBi1small_3","Acetylglycine",7.82,64687,0,24655,-4.1,"blank_flag",NA
"148","211202_Smp_OBi1small_5","Acetylglycine",7.94,152571,0,27220,-5.4,"blank_flag",NA
"149","211202_Smp_OBi1small_7","Acetylglycine",8.59,432610,0,40383,-5.1,"rt_flag, ",NA
"150","211202_Smp_OBi1_1","Acetylglycine",7.07,183676,0,28666,-5.4,"blank_flag",NA
"151","211202_Smp_OBi1_2","Acetylglycine",7.79,51084,0,25192,-3.5,"blank_flag",NA
"152","211202_Smp_OBi1_3","Acetylglycine",7.01,33992,0,25278,-5.7,"areamin_flag, blank_flag",NA
"153","211202_Smp_OBi1_4","Acetylglycine",7.88,165937,0,25478,-2.7,"blank_flag",NA
"154","211202_Smp_OBi1_5","Acetylglycine",NA,NA,NA,NA,NA,"",NA
"155","211202_Smp_OBi1_6","Acetylglycine",7.9,240430,0,29734,-3.1,"blank_flag",NA
"156","211202_Smp_OBi1_7","Acetylglycine",7.76,119990,0,28694,-2.3,"blank_flag",NA
"157","211202_Smp_OBi1_8","Acetylglycine",7.7,269021,0,32644,-4.9,"blank_flag",NA
"158","211202_Smp_OBi1_9","Acetylglycine",7.69,283827,0,31553,-3.9,"blank_flag",NA
"159","211202_Smp_RWi2_1","Acetylglycine",7.85,104251,0,24512,-3.5,"blank_flag",NA
"160","211202_Smp_RWi2_2","Acetylglycine",7.8,200963,0,25109,-3.5,"blank_flag",NA
"161","211202_Smp_RWi2_3","Acetylglycine",7.77,146980,0,24075,-2.5,"blank_flag",NA
"162","211202_Smp_RWi2_4","Acetylglycine",7.73,219200,0,27239,-5.5,"blank_flag",NA
"163","211202_Smp_RWi2_5","Acetylglycine",8.1,472360,0,22968,-3.5,"",472360
"164","211202_Smp_RWi2_6","Acetylglycine",7.79,219241,0,26190,-4.4,"blank_flag",NA
"165","211202_Std_4uMStdsMix1InH2O_1","cis-Aconitic acid",14.55,249147104,2788210,17588482,-1.5,"",249147104
"166","211202_Std_4uMStdsMix1InH2O_2","cis-Aconitic acid",14.41,229740416,1492444,15116617,-0.1,"",229740416
"167","211202_Std_4uMStdsMix1InMatrix_1","cis-Aconitic acid",14.56,221169040,2421304,17324710,-1,"",221169040
"168","211202_Std_4uMStdsMix1InMatrix_2","cis-Aconitic acid",14.45,217695888,2882250,16882212,-0.1,"",217695888
"169","211202_Std_4uMStdsMix2InH2O_1","cis-Aconitic acid",NA,NA,NA,NA,NA,"",NA
"170","211202_Std_4uMStdsMix2InH2O_2","cis-Aconitic acid",NA,NA,NA,NA,NA,"",NA
"171","211202_Std_4uMStdsMix2InMatrix_1","cis-Aconitic acid",14.53,1302810,0,129152,-1.3,"",1302810
"172","211202_Std_4uMStdsMix2InMatrix_2","cis-Aconitic acid",14.43,591569,0,47577,-0.6,"",591569
"173","211202_Std_H2OinMatrix_1","cis-Aconitic acid",14.56,474736,0,61034,-1,"",474736
"174","211202_Std_H2OinMatrix_2","cis-Aconitic acid",14.5,296758,0,35773,-0.4,"blank_flag",NA
"175","211202_Blk_BlankTube_1","cis-Aconitic acid",14.63,133098,0,20641,-1.6,"blank_flag",NA
"176","211202_Blk_BlankTube_2","cis-Aconitic acid",14.51,105219,0,18943,-0.3,"blank_flag",NA
"177","211202_Blk_BlankTube_3","cis-Aconitic acid",14.65,107070,0,17756,-1.2,"blank_flag",NA
"178","211202_Poo_TruePooBacteria_Full1","cis-Aconitic acid",14.59,999385,0,84880,-1.1,"",999385
"179","211202_Poo_TruePooBacteria_Full2","cis-Aconitic acid",14.55,561624,0,51512,-0.7,"",561624
"180","211202_Poo_TruePooBacteria_Full3","cis-Aconitic acid",14.48,513899,0,49832,0.1,"",513899
"181","211202_Poo_TruePooBacteria_Half1","cis-Aconitic acid",14.6,325924,0,40110,-1,"blank_flag",NA
"182","211202_Poo_TruePooBacteria_Half2","cis-Aconitic acid",14.46,189269,0,24204,-2,"blank_flag",NA
"183","211202_Poo_TruePooBacteria_Half3","cis-Aconitic acid",14.49,171563,0,33797,0.5,"blank_flag",NA
"184","211202_Poo_TruePooBacteria_DDAneg20","cis-Aconitic acid",14.45,337373,0,55655,-0.2,"blank_flag",NA
"185","211202_Poo_TruePooBacteria_DDAneg35","cis-Aconitic acid",14.51,280529,0,34521,-0.1,"blank_flag",NA
"186","211202_Poo_TruePooBacteria_DDAneg50","cis-Aconitic acid",14.5,253856,0,35247,-0.4,"blank_flag",NA
"187","211202_Smp_OBi1small_1","cis-Aconitic acid",14.59,205637,0,25035,-0.6,"blank_flag",NA
"188","211202_Smp_OBi1small_3","cis-Aconitic acid",14.54,197627,0,26795,-1,"blank_flag",NA
"189","211202_Smp_OBi1small_5","cis-Aconitic acid",14.52,617588,0,57219,-2.1,"",617588
"190","211202_Smp_OBi1small_7","cis-Aconitic acid",14.56,922672,0,82812,-1.5,"",922672
"191","211202_Smp_OBi1_1","cis-Aconitic acid",14.56,1792487,0,167134,-1.4,"",1792487
"192","211202_Smp_OBi1_2","cis-Aconitic acid",14.53,1472374,0,134375,-0.4,"",1472374
"193","211202_Smp_OBi1_3","cis-Aconitic acid",14.55,1280333,0,107192,-0.8,"",1280333
"194","211202_Smp_OBi1_4","cis-Aconitic acid",14.58,679831,0,68540,-1.9,"",679831
"195","211202_Smp_OBi1_5","cis-Aconitic acid",14.56,788588,0,67210,-1.3,"",788588
"196","211202_Smp_OBi1_6","cis-Aconitic acid",14.6,694012,0,63360,-0.3,"",694012
"197","211202_Smp_OBi1_7","cis-Aconitic acid",14.55,1127761,0,91211,-1.3,"",1127761
"198","211202_Smp_OBi1_8","cis-Aconitic acid",14.56,1060918,0,83141,-0.8,"",1060918
"199","211202_Smp_OBi1_9","cis-Aconitic acid",14.58,1137253,0,89357,-0.3,"",1137253
"200","211202_Smp_RWi2_1","cis-Aconitic acid",14.55,232038,0,32124,-2,"blank_flag",NA
"201","211202_Smp_RWi2_2","cis-Aconitic acid",14.56,61203,0,14672,-0.7,"blank_flag",NA
"202","211202_Smp_RWi2_3","cis-Aconitic acid",14.54,100941,0,19297,0.1,"blank_flag",NA
"203","211202_Smp_RWi2_4","cis-Aconitic acid",14.51,46187,0,14378,-2,"blank_flag",NA
"204","211202_Smp_RWi2_5","cis-Aconitic acid",14.54,140657,0,29594,-0.5,"blank_flag",NA
"205","211202_Smp_RWi2_6","cis-Aconitic acid",14.46,97318,0,16372,-1.2,"blank_flag",NA
"206","211202_Std_4uMStdsMix1InH2O_1","Adenosine diphosphate",NA,NA,NA,NA,NA,"",NA
"207","211202_Std_4uMStdsMix1InH2O_2","Adenosine diphosphate",NA,NA,NA,NA,NA,"",NA
"208","211202_Std_4uMStdsMix1InMatrix_1","Adenosine diphosphate",12.42,1957464,0,121332,1.9,"",1957464
"209","211202_Std_4uMStdsMix1InMatrix_2","Adenosine diphosphate",NA,NA,NA,NA,NA,"",NA
"210","211202_Std_4uMStdsMix2InH2O_1","Adenosine diphosphate",12.32,7942763,0,480223,1.4,"",7942763
"211","211202_Std_4uMStdsMix2InH2O_2","Adenosine diphosphate",12.57,3500159,0,177447,2.9,"",3500159
"212","211202_Std_4uMStdsMix2InMatrix_1","Adenosine diphosphate",12.4,11639103,0,660726,1.9,"",11639103
"213","211202_Std_4uMStdsMix2InMatrix_2","Adenosine diphosphate",12.53,4856123,0,254004,2.9,"",4856123
"214","211202_Std_H2OinMatrix_1","Adenosine diphosphate",12.39,1973939,0,117665,1.3,"",1973939
"215","211202_Std_H2OinMatrix_2","Adenosine diphosphate",12,0,0,0,NA,"areamin_flag, ",NA
"216","211202_Blk_BlankTube_1","Adenosine diphosphate",12.26,0,0,0,NA,"areamin_flag, ",NA
"217","211202_Blk_BlankTube_2","Adenosine diphosphate",12.25,0,0,0,NA,"areamin_flag, ",NA
"218","211202_Blk_BlankTube_3","Adenosine diphosphate",12.23,0,0,0,NA,"areamin_flag, ",NA
"219","211202_Poo_TruePooBacteria_Full1","Adenosine diphosphate",12.51,2452084,0,129694,2.4,"",2452084
"220","211202_Poo_TruePooBacteria_Full2","Adenosine diphosphate",12.54,623246,0,45132,1.7,"",623246
"221","211202_Poo_TruePooBacteria_Full3","Adenosine diphosphate",12.63,224951,0,29182,2.2,"",224951
"222","211202_Poo_TruePooBacteria_Half1","Adenosine diphosphate",12.49,1165023,0,81704,1.9,"",1165023
"223","211202_Poo_TruePooBacteria_Half2","Adenosine diphosphate",12.57,119912,0,22061,0.4,"",119912
"224","211202_Poo_TruePooBacteria_Half3","Adenosine diphosphate",12.53,76702,0,20903,4,"",76702
"225","211202_Poo_TruePooBacteria_DDAneg20","Adenosine diphosphate",12.62,72247,0,19840,1.8,"",72247
"226","211202_Poo_TruePooBacteria_DDAneg35","Adenosine diphosphate",12.6,18378,0,17377,0.3,"areamin_flag, ",NA
"227","211202_Poo_TruePooBacteria_DDAneg50","Adenosine diphosphate",12.68,11882,0,7615,1.4,"areamin_flag, ",NA
"228","211202_Smp_OBi1small_1","Adenosine diphosphate",12.53,4044208,0,208232,2.1,"",4044208
"229","211202_Smp_OBi1small_3","Adenosine diphosphate",12.4,1913263,0,111482,1.9,"",1913263
"230","211202_Smp_OBi1small_5","Adenosine diphosphate",12.4,1897717,0,118380,1.4,"",1897717
"231","211202_Smp_OBi1small_7","Adenosine diphosphate",12.46,1323370,0,91517,1.6,"",1323370
