Hello! Here are the QC parameters Minimum area for a real peak: 40000. RT flexibility: 2.5 minutes. Blank can be this fraction of a sample: 3. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2024-03-15 11:43:29.716575. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"18","220302_Smp_MQBlk1_B","(3-Carboxypropyl)trimethylammonium",10.03,125753,0,38500,-0.8,"blank_flag",NA
"19","220302_Smp_MQBlk1_C","(3-Carboxypropyl)trimethylammonium",9.89,688188,0,65919,-1.6,"",688188
"20","220302_Smp_MQBlk2_A","(3-Carboxypropyl)trimethylammonium",9.91,52343,0,28513,-2.6,"blank_flag",NA
"21","220302_Smp_MQBlk2_B","(3-Carboxypropyl)trimethylammonium",10.02,75497,0,35786,-1.3,"blank_flag",NA
"22","220302_Smp_MQBlk2_C","(3-Carboxypropyl)trimethylammonium",9.94,66659,0,34151,-1.4,"blank_flag",NA
"23","220302_Smp_MQBlk3_A","(3-Carboxypropyl)trimethylammonium",9.95,54099,0,24988,-1.9,"blank_flag",NA
"24","220302_Smp_MQBlk3_B","(3-Carboxypropyl)trimethylammonium",10.62,235321,0,44035,-2.1,"blank_flag",NA
"25","220302_Smp_MQBlk3_C","(3-Carboxypropyl)trimethylammonium",9.79,66854,0,36661,-0.3,"blank_flag",NA
"26","220302_Smp_SupernatBlk_1","(3-Carboxypropyl)trimethylammonium",9.88,760307,0,92266,-1.3,"",760307
"27","220302_Smp_SupernatBlk_2","(3-Carboxypropyl)trimethylammonium",9.8,97002,0,32363,-1.3,"blank_flag",NA
"28","220302_Smp_SupernatBlk_3","(3-Carboxypropyl)trimethylammonium",10.61,465047,0,70807,-1.1,"blank_flag",NA
"29","220302_Smp_SWBlk_1","(3-Carboxypropyl)trimethylammonium",9.82,327871,0,49794,-0.6,"blank_flag",NA
"30","220302_Smp_SWBlk_2","(3-Carboxypropyl)trimethylammonium",9.77,269701,0,43081,-1.8,"blank_flag",NA
"31","220302_Smp_SWBlk_3","(3-Carboxypropyl)trimethylammonium",9.75,311720,0,50344,-1.6,"blank_flag",NA
"32","220302_Smp_OBi1_1","(3-Carboxypropyl)trimethylammonium",10.72,437362,0,57748,-1.2,"blank_flag",NA
"33","220302_Smp_OBi1_2","(3-Carboxypropyl)trimethylammonium",10.6,69051,0,38012,-1.9,"blank_flag",NA
"34","220302_Smp_OBi1_3","(3-Carboxypropyl)trimethylammonium",9.89,319816,0,51996,-0.8,"blank_flag",NA
"35","220302_Smp_OBi1_4","(3-Carboxypropyl)trimethylammonium",9.75,823667,0,64974,-1.7,"",823667
"36","220302_Smp_OBi1_5","(3-Carboxypropyl)trimethylammonium",9.88,104196,0,33517,-0.7,"blank_flag",NA
"37","220302_Smp_OBi1_6","(3-Carboxypropyl)trimethylammonium",9.83,433953,0,56829,-2.1,"blank_flag",NA
"38","220302_Smp_OBi1_7","(3-Carboxypropyl)trimethylammonium",9.85,58187,0,30192,-1.6,"blank_flag",NA
"39","220302_Smp_OBi1_8","(3-Carboxypropyl)trimethylammonium",9.85,87826,0,36995,-2.4,"blank_flag",NA
"40","220302_Smp_OBi1_9","(3-Carboxypropyl)trimethylammonium",10.67,379603,0,60535,-0.8,"blank_flag",NA
"41","220302_Smp_OBi1small_1","(3-Carboxypropyl)trimethylammonium",9.89,180771,0,38562,-1.6,"blank_flag",NA
"42","220302_Smp_OBi1small_2","(3-Carboxypropyl)trimethylammonium",10.72,505204,0,51229,-1.2,"blank_flag",NA
"43","220302_Smp_OBi1small_3","(3-Carboxypropyl)trimethylammonium",10.15,189397,0,56240,-1.9,"blank_flag",NA
"44","220302_Smp_OBi1small_4","(3-Carboxypropyl)trimethylammonium",9.83,158200,0,38758,-1.4,"blank_flag",NA
"45","220302_Smp_RWi2_1","(3-Carboxypropyl)trimethylammonium",9.92,50664,0,27083,-1.2,"blank_flag",NA
"46","220302_Smp_RWi2_2","(3-Carboxypropyl)trimethylammonium",10.65,418521,0,65623,-0.9,"blank_flag",NA
"47","220302_Smp_RWi2_3","(3-Carboxypropyl)trimethylammonium",10.65,242941,0,51925,-0.5,"blank_flag",NA
"48","220302_Smp_RWi2_4","(3-Carboxypropyl)trimethylammonium",9.88,36631,0,24692,-0.8,"areamin_flag, blank_flag",NA
"49","220302_Smp_RWi2_5","(3-Carboxypropyl)trimethylammonium",9.82,474069,0,59438,-1.6,"blank_flag",NA
"50","220302_Smp_RWi2_6","(3-Carboxypropyl)trimethylammonium",9.77,276136,0,40674,-2.3,"blank_flag",NA
"51","220302_Std_4uMStdsMix1InH2O_1","2,3-Pyridinedicarboxylic acid",12.25,432972896,0,25325266,-2.2,"",432972896
"52","220302_Std_4uMStdsMix1InH2O_2","2,3-Pyridinedicarboxylic acid",11.18,1017910080,0,53638300,-1.7,"",1017910080
"53","220302_Std_4uMStdsMix1InMatrix_1","2,3-Pyridinedicarboxylic acid",12.23,534180256,0,33431826,-2.2,"",534180256
"54","220302_Std_4uMStdsMix1InMatrix_2","2,3-Pyridinedicarboxylic acid",11.19,953804160,4394095,51222868,-1.6,"",953804160
"55","220302_Std_4uMStdsMix2InH2O_1","2,3-Pyridinedicarboxylic acid",NA,NA,NA,NA,NA,"",NA
"56","220302_Std_4uMStdsMix2InH2O_2","2,3-Pyridinedicarboxylic acid",NA,NA,NA,NA,NA,"",NA
"57","220302_Std_4uMStdsMix2InMatrix_1","2,3-Pyridinedicarboxylic acid",NA,NA,NA,NA,NA,"",NA
"58","220302_Std_4uMStdsMix2InMatrix_2","2,3-Pyridinedicarboxylic acid",NA,NA,NA,NA,NA,"",NA
"59","220302_Std_H2OinMatrix_1","2,3-Pyridinedicarboxylic acid",12.25,399290,0,48783,-2.2,"blank_flag",NA
"60","220302_Std_H2OinMatrix_2","2,3-Pyridinedicarboxylic acid",10.82,1926181,0,89674,-1.6,"blank_flag",NA
"61","220302_Poo_TruePooBacteria_Full1","2,3-Pyridinedicarboxylic acid",12.16,867838,0,44554,-0.8,"blank_flag",NA
"62","220302_Poo_TruePooBacteria_Full2","2,3-Pyridinedicarboxylic acid",11.37,776912,0,55971,-1.5,"blank_flag",NA
"63","220302_Poo_TruePooBacteria_Full3","2,3-Pyridinedicarboxylic acid",10.97,2619638,0,143201,-1.1,"blank_flag",NA
"64","220302_Poo_TruePooBacteria_Half1","2,3-Pyridinedicarboxylic acid",12.11,457026,0,39464,-0.4,"blank_flag",NA
"65","220302_Poo_TruePooBacteria_Half2","2,3-Pyridinedicarboxylic acid",12.08,165646,0,20977,-0.5,"blank_flag",NA
"66","220302_Poo_TruePooBacteria_Half3","2,3-Pyridinedicarboxylic acid",11.41,827828,0,50805,-1.2,"blank_flag",NA
"67","220302_Smp_MQBlk1_A","2,3-Pyridinedicarboxylic acid",11.59,920029,0,51813,-1.4,"blank_flag",NA
"68","220302_Smp_MQBlk1_B","2,3-Pyridinedicarboxylic acid",12.19,2447538,0,148895,-1.4,"blank_flag",NA
"69","220302_Smp_MQBlk1_C","2,3-Pyridinedicarboxylic acid",12.2,6160971,0,225904,-1.5,"blank_flag",NA
"70","220302_Smp_MQBlk2_A","2,3-Pyridinedicarboxylic acid",11.41,2235208,0,95415,-1,"blank_flag",NA
"71","220302_Smp_MQBlk2_B","2,3-Pyridinedicarboxylic acid",NA,NA,NA,NA,NA,"",NA
"72","220302_Smp_MQBlk2_C","2,3-Pyridinedicarboxylic acid",11.8,995013,0,53175,-0.9,"blank_flag",NA
"73","220302_Smp_MQBlk3_A","2,3-Pyridinedicarboxylic acid",11.02,4990833,0,159768,-1.1,"blank_flag",NA
"74","220302_Smp_MQBlk3_B","2,3-Pyridinedicarboxylic acid",11.48,4493675,0,170186,-1.2,"blank_flag",NA
"75","220302_Smp_MQBlk3_C","2,3-Pyridinedicarboxylic acid",11.52,1322000,0,71215,-1.2,"blank_flag",NA
"76","220302_Smp_SupernatBlk_1","2,3-Pyridinedicarboxylic acid",11.96,1431110,0,65582,-0.5,"blank_flag",NA
"77","220302_Smp_SupernatBlk_2","2,3-Pyridinedicarboxylic acid",11.72,1058869,0,72083,-0.8,"blank_flag",NA
"78","220302_Smp_SupernatBlk_3","2,3-Pyridinedicarboxylic acid",11.67,100807,0,21744,-0.8,"blank_flag",NA
"79","220302_Smp_SWBlk_1","2,3-Pyridinedicarboxylic acid",12.26,116531,0,26217,0.1,"blank_flag",NA
"80","220302_Smp_SWBlk_2","2,3-Pyridinedicarboxylic acid",11.91,1643503,0,66968,-1,"blank_flag",NA
"81","220302_Smp_SWBlk_3","2,3-Pyridinedicarboxylic acid",12.11,1424216,0,79272,-0.9,"blank_flag",NA
"82","220302_Smp_OBi1_1","2,3-Pyridinedicarboxylic acid",11.67,4171002,0,226545,-0.9,"blank_flag",NA
"83","220302_Smp_OBi1_2","2,3-Pyridinedicarboxylic acid",11.02,1608056,0,66143,-0.9,"blank_flag",NA
"84","220302_Smp_OBi1_3","2,3-Pyridinedicarboxylic acid",11.71,110450,0,20663,-0.6,"blank_flag",NA
"85","220302_Smp_OBi1_4","2,3-Pyridinedicarboxylic acid",11.91,1165874,0,78940,-1.2,"blank_flag",NA
"86","220302_Smp_OBi1_5","2,3-Pyridinedicarboxylic acid",11.71,1440972,0,67734,-0.8,"blank_flag",NA
"87","220302_Smp_OBi1_6","2,3-Pyridinedicarboxylic acid",12.03,870137,0,59786,-0.9,"blank_flag",NA
"88","220302_Smp_OBi1_7","2,3-Pyridinedicarboxylic acid",11.75,35293,0,21399,-2.5,"areamin_flag, blank_flag",NA
"89","220302_Smp_OBi1_8","2,3-Pyridinedicarboxylic acid",11.78,987307,0,59705,-0.9,"blank_flag",NA
"90","220302_Smp_OBi1_9","2,3-Pyridinedicarboxylic acid",11.75,52587,0,21711,-1.6,"blank_flag",NA
"91","220302_Smp_OBi1small_1","2,3-Pyridinedicarboxylic acid",11.68,2454878,0,184288,-0.7,"blank_flag",NA
"92","220302_Smp_OBi1small_2","2,3-Pyridinedicarboxylic acid",11.85,1711065,0,89972,-1,"blank_flag",NA
"93","220302_Smp_OBi1small_3","2,3-Pyridinedicarboxylic acid",11.62,1920125,0,100287,-1.9,"blank_flag",NA
"94","220302_Smp_OBi1small_4","2,3-Pyridinedicarboxylic acid",11.64,91928,0,18820,-0.3,"blank_flag",NA
"95","220302_Smp_RWi2_1","2,3-Pyridinedicarboxylic acid",12.19,2439435,0,96529,-0.8,"blank_flag",NA
"96","220302_Smp_RWi2_2","2,3-Pyridinedicarboxylic acid",11.62,1328779,0,86028,-0.2,"blank_flag",NA
"97","220302_Smp_RWi2_3","2,3-Pyridinedicarboxylic acid",11.72,941202,0,61837,-1.2,"blank_flag",NA
"98","220302_Smp_RWi2_4","2,3-Pyridinedicarboxylic acid",11.75,118576,0,28514,-0.8,"blank_flag",NA
"99","220302_Smp_RWi2_5","2,3-Pyridinedicarboxylic acid",11.51,1726760,0,83625,-0.9,"blank_flag",NA
"100","220302_Smp_RWi2_6","2,3-Pyridinedicarboxylic acid",12.05,325180,0,37620,-0.9,"blank_flag",NA
"101","220302_Std_4uMStdsMix1InH2O_1","2-Heptyl-3-hydroxy-quinolone",1.75,180550592,14210,12183538,-1.5,"",180550592
"102","220302_Std_4uMStdsMix1InH2O_2","2-Heptyl-3-hydroxy-quinolone",1.73,158261952,6460940,10308263,-1.1,"",158261952
"103","220302_Std_4uMStdsMix1InMatrix_1","2-Heptyl-3-hydroxy-quinolone",1.71,125750528,1735330,8396574,-1.1,"",125750528
"104","220302_Std_4uMStdsMix1InMatrix_2","2-Heptyl-3-hydroxy-quinolone",1.75,126640256,120132,8167472,-0.9,"",126640256
"105","220302_Std_4uMStdsMix2InH2O_1","2-Heptyl-3-hydroxy-quinolone",NA,NA,NA,NA,NA,"",NA
"106","220302_Std_4uMStdsMix2InH2O_2","2-Heptyl-3-hydroxy-quinolone",NA,NA,NA,NA,NA,"",NA
"107","220302_Std_4uMStdsMix2InMatrix_1","2-Heptyl-3-hydroxy-quinolone",NA,NA,NA,NA,NA,"",NA
"108","220302_Std_4uMStdsMix2InMatrix_2","2-Heptyl-3-hydroxy-quinolone",NA,NA,NA,NA,NA,"",NA
"109","220302_Std_H2OinMatrix_1","2-Heptyl-3-hydroxy-quinolone",1.7,613754,0,79587,-2,"blank_flag",NA
"110","220302_Std_H2OinMatrix_2","2-Heptyl-3-hydroxy-quinolone",1.69,636008,0,101083,-1.2,"blank_flag",NA
"111","220302_Poo_TruePooBacteria_Full1","2-Heptyl-3-hydroxy-quinolone",1.71,1820221,0,171405,-1.2,"blank_flag",NA
"112","220302_Poo_TruePooBacteria_Full2","2-Heptyl-3-hydroxy-quinolone",1.63,1585897,0,128665,-1,"blank_flag",NA
"113","220302_Poo_TruePooBacteria_Full3","2-Heptyl-3-hydroxy-quinolone",1.71,1652099,0,142450,-0.9,"blank_flag",NA
"114","220302_Poo_TruePooBacteria_Half1","2-Heptyl-3-hydroxy-quinolone",1.73,765381,0,84810,-0.8,"blank_flag",NA
"115","220302_Poo_TruePooBacteria_Half2","2-Heptyl-3-hydroxy-quinolone",1.77,550486,0,84281,-1,"blank_flag",NA
"116","220302_Poo_TruePooBacteria_Half3","2-Heptyl-3-hydroxy-quinolone",1.67,354870,0,72921,-1.3,"blank_flag",NA
"117","220302_Smp_MQBlk1_A","2-Heptyl-3-hydroxy-quinolone",1.65,15552286,0,915504,-1.2,"",15552286
"118","220302_Smp_MQBlk1_B","2-Heptyl-3-hydroxy-quinolone",1.76,9931506,0,605112,-1,"blank_flag",NA
"119","220302_Smp_MQBlk1_C","2-Heptyl-3-hydroxy-quinolone",1.66,13221637,0,758426,-0.8,"blank_flag",NA
"120","220302_Smp_MQBlk2_A","2-Heptyl-3-hydroxy-quinolone",1.76,936040,0,125338,-1,"blank_flag",NA
"121","220302_Smp_MQBlk2_B","2-Heptyl-3-hydroxy-quinolone",2.24,19449,0,16132,-2,"areamin_flag, blank_flag",NA
"122","220302_Smp_MQBlk2_C","2-Heptyl-3-hydroxy-quinolone",1.81,103328,0,68208,-0.9,"blank_flag",NA
"123","220302_Smp_MQBlk3_A","2-Heptyl-3-hydroxy-quinolone",1.71,43011,0,45760,-1.7,"blank_flag",NA
"124","220302_Smp_MQBlk3_B","2-Heptyl-3-hydroxy-quinolone",2.18,67169,0,28071,-7.6,"ppm_flag, blank_flag",NA
"125","220302_Smp_MQBlk3_C","2-Heptyl-3-hydroxy-quinolone",1.59,88596,0,34715,-1,"blank_flag",NA
"126","220302_Smp_SupernatBlk_1","2-Heptyl-3-hydroxy-quinolone",1.65,1926374,0,134647,0.1,"blank_flag",NA
"127","220302_Smp_SupernatBlk_2","2-Heptyl-3-hydroxy-quinolone",1.7,161402,0,66979,-1.1,"blank_flag",NA
"128","220302_Smp_SupernatBlk_3","2-Heptyl-3-hydroxy-quinolone",1.72,81949,0,33103,0.2,"blank_flag",NA
"129","220302_Smp_SWBlk_1","2-Heptyl-3-hydroxy-quinolone",1.65,28959,0,28186,-0.5,"areamin_flag, blank_flag",NA
"130","220302_Smp_SWBlk_2","2-Heptyl-3-hydroxy-quinolone",1.78,392589,0,101964,-1,"blank_flag",NA
"131","220302_Smp_SWBlk_3","2-Heptyl-3-hydroxy-quinolone",1.73,5399050,0,350624,-0.6,"blank_flag",NA
"132","220302_Smp_OBi1_1","2-Heptyl-3-hydroxy-quinolone",1.74,115826,0,70583,-2.4,"blank_flag",NA
"133","220302_Smp_OBi1_2","2-Heptyl-3-hydroxy-quinolone",1.86,99280,0,101973,0.1,"blank_flag",NA
"134","220302_Smp_OBi1_3","2-Heptyl-3-hydroxy-quinolone",1.58,78874,0,25218,-0.9,"blank_flag",NA
"135","220302_Smp_OBi1_4","2-Heptyl-3-hydroxy-quinolone",1.84,585711,0,89850,-0.8,"blank_flag",NA
"136","220302_Smp_OBi1_5","2-Heptyl-3-hydroxy-quinolone",1.65,6732309,0,440402,-0.5,"blank_flag",NA
"137","220302_Smp_OBi1_6","2-Heptyl-3-hydroxy-quinolone",1.56,740767,0,83627,-0.1,"blank_flag",NA
"138","220302_Smp_OBi1_7","2-Heptyl-3-hydroxy-quinolone",1.5,42232,0,33735,-0.3,"blank_flag",NA
"139","220302_Smp_OBi1_8","2-Heptyl-3-hydroxy-quinolone",1.74,1255302,0,146444,-0.9,"blank_flag",NA
"140","220302_Smp_OBi1_9","2-Heptyl-3-hydroxy-quinolone",1.7,54906,0,30541,-0.9,"blank_flag",NA
"141","220302_Smp_OBi1small_1","2-Heptyl-3-hydroxy-quinolone",1.65,10984181,0,697190,-0.3,"blank_flag",NA
"142","220302_Smp_OBi1small_2","2-Heptyl-3-hydroxy-quinolone",1.74,219193,0,50003,-0.3,"blank_flag",NA
"143","220302_Smp_OBi1small_3","2-Heptyl-3-hydroxy-quinolone",1.76,2913237,0,188990,-1.5,"blank_flag",NA
"144","220302_Smp_OBi1small_4","2-Heptyl-3-hydroxy-quinolone",1.72,73225,0,29840,-0.2,"blank_flag",NA
"145","220302_Smp_RWi2_1","2-Heptyl-3-hydroxy-quinolone",1.71,5156774,0,350789,-0.5,"blank_flag",NA
"146","220302_Smp_RWi2_2","2-Heptyl-3-hydroxy-quinolone",1.64,38532,0,34319,-0.6,"areamin_flag, blank_flag",NA
"147","220302_Smp_RWi2_3","2-Heptyl-3-hydroxy-quinolone",1.71,230887,0,61063,0.1,"blank_flag",NA
"148","220302_Smp_RWi2_4","2-Heptyl-3-hydroxy-quinolone",1.64,489269,0,73826,-0.4,"blank_flag",NA
"149","220302_Smp_RWi2_5","2-Heptyl-3-hydroxy-quinolone",1.7,1901253,0,125285,-0.6,"blank_flag",NA
"150","220302_Smp_RWi2_6","2-Heptyl-3-hydroxy-quinolone",1.78,1119849,0,101302,-0.5,"blank_flag",NA
"151","220302_Std_4uMStdsMix1InH2O_1","2-O-alpha-D-Glucosylglycerol",NA,NA,NA,NA,NA,"",NA
"152","220302_Std_4uMStdsMix1InH2O_2","2-O-alpha-D-Glucosylglycerol",NA,NA,NA,NA,NA,"",NA
"153","220302_Std_4uMStdsMix1InMatrix_1","2-O-alpha-D-Glucosylglycerol",NA,NA,NA,NA,NA,"",NA
"154","220302_Std_4uMStdsMix1InMatrix_2","2-O-alpha-D-Glucosylglycerol",NA,NA,NA,NA,NA,"",NA
"155","220302_Std_4uMStdsMix2InH2O_1","2-O-alpha-D-Glucosylglycerol",9.88,21179372,233011,1553472,-1.8,"",21179372
"156","220302_Std_4uMStdsMix2InH2O_2","2-O-alpha-D-Glucosylglycerol",9.85,37207460,495074,2769251,-0.7,"",37207460
"157","220302_Std_4uMStdsMix2InMatrix_1","2-O-alpha-D-Glucosylglycerol",9.91,20376148,422121,1591568,-1.7,"",20376148
"158","220302_Std_4uMStdsMix2InMatrix_2","2-O-alpha-D-Glucosylglycerol",9.82,38911992,381565,2811277,-0.5,"",38911992
"159","220302_Std_H2OinMatrix_1","2-O-alpha-D-Glucosylglycerol",9.95,338560,115429,25669,-11,"sn_flag, ppm_flag, blank_flag",NA
"160","220302_Std_H2OinMatrix_2","2-O-alpha-D-Glucosylglycerol",10.02,142371,60477,9108,-10.3,"sn_flag, ppm_flag, blank_flag",NA
"161","220302_Poo_TruePooBacteria_Full1","2-O-alpha-D-Glucosylglycerol",10.05,147048,141611,11382,-9.2,"sn_flag, ppm_flag, blank_flag",NA
"162","220302_Poo_TruePooBacteria_Full2","2-O-alpha-D-Glucosylglycerol",9.86,522184,256886,27468,-11.5,"sn_flag, ppm_flag, blank_flag",NA
"163","220302_Poo_TruePooBacteria_Full3","2-O-alpha-D-Glucosylglycerol",9.83,173722,105904,19748,-10,"sn_flag, ppm_flag, blank_flag",NA
"164","220302_Poo_TruePooBacteria_Half1","2-O-alpha-D-Glucosylglycerol",10.05,188915,176576,24933,-8.6,"sn_flag, ppm_flag, blank_flag",NA
"165","220302_Poo_TruePooBacteria_Half2","2-O-alpha-D-Glucosylglycerol",9.79,468958,331325,23478,-11.7,"sn_flag, ppm_flag, blank_flag",NA
"166","220302_Poo_TruePooBacteria_Half3","2-O-alpha-D-Glucosylglycerol",10.18,147770,52043,11864,-9.9,"sn_flag, ppm_flag, blank_flag",NA
"167","220302_Smp_MQBlk1_A","2-O-alpha-D-Glucosylglycerol",10.08,326673,172093,31201,-10.7,"sn_flag, ppm_flag, blank_flag",NA
"168","220302_Smp_MQBlk1_B","2-O-alpha-D-Glucosylglycerol",9.8,115902,157236,9696,-9.1,"sn_flag, ppm_flag, blank_flag",NA
"169","220302_Smp_MQBlk1_C","2-O-alpha-D-Glucosylglycerol",9.85,80887,170557,7860,-9.1,"sn_flag, ppm_flag, blank_flag",NA
"170","220302_Smp_MQBlk2_A","2-O-alpha-D-Glucosylglycerol",9.85,346160,433629,21395,-11.2,"sn_flag, ppm_flag, blank_flag",NA
"171","220302_Smp_MQBlk2_B","2-O-alpha-D-Glucosylglycerol",9.91,327850,343714,21123,-10.9,"sn_flag, ppm_flag, blank_flag",NA
"172","220302_Smp_MQBlk2_C","2-O-alpha-D-Glucosylglycerol",9.68,484314,219023,21942,-10.6,"sn_flag, ppm_flag, blank_flag",NA
"173","220302_Smp_MQBlk3_A","2-O-alpha-D-Glucosylglycerol",9.72,437783,147038,40157,-10.9,"sn_flag, ppm_flag, blank_flag",NA
"174","220302_Smp_MQBlk3_B","2-O-alpha-D-Glucosylglycerol",9.69,468941,260091,31459,-11.8,"sn_flag, ppm_flag, blank_flag",NA
"175","220302_Smp_MQBlk3_C","2-O-alpha-D-Glucosylglycerol",9.66,360311,220505,32525,-11.2,"sn_flag, ppm_flag, blank_flag",NA
"176","220302_Smp_SupernatBlk_1","2-O-alpha-D-Glucosylglycerol",9.82,389623,285910,20532,-10.5,"sn_flag, ppm_flag, blank_flag",NA
"177","220302_Smp_SupernatBlk_2","2-O-alpha-D-Glucosylglycerol",9.94,182462,132749,15200,-9.2,"sn_flag, ppm_flag, blank_flag",NA
"178","220302_Smp_SupernatBlk_3","2-O-alpha-D-Glucosylglycerol",9.76,165207,195547,13156,-8.9,"sn_flag, ppm_flag, blank_flag",NA
"179","220302_Smp_SWBlk_1","2-O-alpha-D-Glucosylglycerol",10.09,191743,122725,15749,-8.8,"sn_flag, ppm_flag, blank_flag",NA
"180","220302_Smp_SWBlk_2","2-O-alpha-D-Glucosylglycerol",9.71,543982,177396,30855,-11.7,"ppm_flag, blank_flag",NA
"181","220302_Smp_SWBlk_3","2-O-alpha-D-Glucosylglycerol",9.78,228366,115154,22348,-9.7,"sn_flag, ppm_flag, blank_flag",NA
"182","220302_Smp_OBi1_1","2-O-alpha-D-Glucosylglycerol",9.83,400919,370567,33397,-11.3,"sn_flag, ppm_flag, blank_flag",NA
"183","220302_Smp_OBi1_2","2-O-alpha-D-Glucosylglycerol",9.55,232781,96300,19132,-9.4,"sn_flag, ppm_flag, blank_flag",NA
"184","220302_Smp_OBi1_3","2-O-alpha-D-Glucosylglycerol",9.48,623696,184024,23133,-11.2,"ppm_flag, blank_flag",NA
"185","220302_Smp_OBi1_4","2-O-alpha-D-Glucosylglycerol",9.86,561846,286601,30640,-11.7,"sn_flag, ppm_flag, blank_flag",NA
"186","220302_Smp_OBi1_5","2-O-alpha-D-Glucosylglycerol",10.11,205116,90595,16309,-9.8,"sn_flag, ppm_flag, blank_flag",NA
"187","220302_Smp_OBi1_6","2-O-alpha-D-Glucosylglycerol",9.88,515657,287093,23014,-11.1,"sn_flag, ppm_flag, blank_flag",NA
"188","220302_Smp_OBi1_7","2-O-alpha-D-Glucosylglycerol",9.77,163364,203455,12326,-8.9,"sn_flag, ppm_flag, blank_flag",NA
"189","220302_Smp_OBi1_8","2-O-alpha-D-Glucosylglycerol",9.77,537037,130425,22373,-11.2,"ppm_flag, blank_flag",NA
"190","220302_Smp_OBi1_9","2-O-alpha-D-Glucosylglycerol",9.72,351172,348599,31859,-9.9,"sn_flag, ppm_flag, blank_flag",NA
"191","220302_Smp_OBi1small_1","2-O-alpha-D-Glucosylglycerol",9.98,145789,436162,13349,-11.1,"sn_flag, ppm_flag, blank_flag",NA
"192","220302_Smp_OBi1small_2","2-O-alpha-D-Glucosylglycerol",9.69,717942,405173,26498,-11.6,"sn_flag, ppm_flag, blank_flag",NA
"193","220302_Smp_OBi1small_3","2-O-alpha-D-Glucosylglycerol",10.07,116430,13717,8167,-9.1,"ppm_flag, blank_flag",NA
"194","220302_Smp_OBi1small_4","2-O-alpha-D-Glucosylglycerol",9.6,723177,251018,25344,-10.2,"sn_flag, ppm_flag, blank_flag",NA
"195","220302_Smp_RWi2_1","2-O-alpha-D-Glucosylglycerol",9.92,121921,146503,9487,-8.7,"sn_flag, ppm_flag, blank_flag",NA
"196","220302_Smp_RWi2_2","2-O-alpha-D-Glucosylglycerol",10.05,57864,54188,11833,-9.5,"sn_flag, ppm_flag, blank_flag",NA
"197","220302_Smp_RWi2_3","2-O-alpha-D-Glucosylglycerol",9.65,800584,155811,34121,-11.4,"ppm_flag, blank_flag",NA
"198","220302_Smp_RWi2_4","2-O-alpha-D-Glucosylglycerol",9.79,457151,59216,22413,-9.3,"ppm_flag, blank_flag",NA
