Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 2. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2024-05-28 10:41:23.314761. 
"","molecule_list_name","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","molecule_list","flags","QC_area"
"24","Neg_Standards","230717_Std_4uMStdsMix2InMatrix2_6","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"25","Neg_Standards","230717_Std_H2OinMatrix1_1","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"26","Neg_Standards","230717_Std_H2OinMatrix1_2","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"27","Neg_Standards","230717_Std_H2OinMatrix1_3","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"28","Neg_Standards","230717_Std_H2OinMatrix2_4","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"29","Neg_Standards","230717_Std_H2OinMatrix2_5","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"30","Neg_Standards","230717_Std_H2OinMatrix2_6","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"31","Neg_Standards","230717_Poo_G5-HomFate1_Full1","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"32","Neg_Standards","230717_Poo_G5-HomFate1_Full2","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"33","Neg_Standards","230717_Poo_G5-HomFate1_Full3","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"34","Neg_Standards","230717_Poo_G5-HomFate1_Full4","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"35","Neg_Standards","230717_Poo_G5-HomFate1_Full5","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"36","Neg_Standards","230717_Poo_G5-HomFate1_Full6","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"37","Neg_Standards","230717_Poo_G5-HomFate1_Full7","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"38","Neg_Standards","230717_Poo_G5-HomFate2_Full1","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"39","Neg_Standards","230717_Poo_G5-HomFate2_Full2","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"40","Neg_Standards","230717_Poo_G5-HomFate2_Full3","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"41","Neg_Standards","230717_Poo_G5-HomFate2_Full4","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"42","Neg_Standards","230717_Poo_G5-HomFate2_Full5","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"43","Neg_Standards","230717_Poo_G5-HomFate2_Full6","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"44","Neg_Standards","230717_Poo_G5-HomFate2_Full7","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"45","Neg_Standards","230717_Smp_G5_Hom1_C_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"46","Neg_Standards","230717_Smp_G5_Hom1_C_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"47","Neg_Standards","230717_Smp_G5_Hom1_C_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"48","Neg_Standards","230717_Smp_G5_Hom1_T0_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"49","Neg_Standards","230717_Smp_G5_Hom1_T0_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"50","Neg_Standards","230717_Smp_G5_Hom1_T0_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"51","Neg_Standards","230717_Smp_G5_Hom1_T6_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"52","Neg_Standards","230717_Smp_G5_Hom1_T6_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"53","Neg_Standards","230717_Smp_G5_Hom1_T6_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"54","Neg_Standards","230717_Smp_G5_Hom1_T12_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"55","Neg_Standards","230717_Smp_G5_Hom1_T12_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"56","Neg_Standards","230717_Smp_G5_Hom1_T12_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"57","Neg_Standards","230717_Smp_G5_Hom1_T24_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"58","Neg_Standards","230717_Smp_G5_Hom1_T24_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"59","Neg_Standards","230717_Smp_G5_Hom1_T24_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"60","Neg_Standards","230717_Smp_G5_Hom1_T48_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"61","Neg_Standards","230717_Smp_G5_Hom1_T48_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"62","Neg_Standards","230717_Smp_G5_Hom1_T48_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"63","Neg_Standards","230717_Smp_G5_Hom1_T96_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"64","Neg_Standards","230717_Smp_G5_Hom1_T96_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"65","Neg_Standards","230717_Smp_G5_Hom1_T96_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"66","Neg_Standards","230717_Smp_G5_Hom2_C_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"67","Neg_Standards","230717_Smp_G5_Hom2_C_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"68","Neg_Standards","230717_Smp_G5_Hom2_C_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"69","Neg_Standards","230717_Smp_G5_Hom2_T0_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"70","Neg_Standards","230717_Smp_G5_Hom2_T0_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"71","Neg_Standards","230717_Smp_G5_Hom2_T0_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"72","Neg_Standards","230717_Smp_G5_Hom2_T6_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"73","Neg_Standards","230717_Smp_G5_Hom2_T6_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"74","Neg_Standards","230717_Smp_G5_Hom2_T6_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"75","Neg_Standards","230717_Smp_G5_Hom2_T12_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"76","Neg_Standards","230717_Smp_G5_Hom2_T12_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"77","Neg_Standards","230717_Smp_G5_Hom2_T12_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"78","Neg_Standards","230717_Smp_G5_Hom2_T24_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"79","Neg_Standards","230717_Smp_G5_Hom2_T24_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"80","Neg_Standards","230717_Smp_G5_Hom2_T24_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"81","Neg_Standards","230717_Smp_G5_Hom2_T48_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"82","Neg_Standards","230717_Smp_G5_Hom2_T48_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"83","Neg_Standards","230717_Smp_G5_Hom2_T48_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"84","Neg_Standards","230717_Smp_G5_Hom2_T96_A","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"85","Neg_Standards","230717_Smp_G5_Hom2_T96_B","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"86","Neg_Standards","230717_Smp_G5_Hom2_T96_C","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"87","Neg_Standards","230717_Std_4uMStdsMix1InH2O_1","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"88","Neg_Standards","230717_Std_4uMStdsMix1InH2O_2","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"89","Neg_Standards","230717_Std_4uMStdsMix1InH2O_3","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"90","Neg_Standards","230717_Std_4uMStdsMix1InH2O_4","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"91","Neg_Standards","230717_Std_4uMStdsMix1InH2O_5","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"92","Neg_Standards","230717_Std_4uMStdsMix1InH2O_6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"93","Neg_Standards","230717_Std_4uMStdsMix1InMatrix1_1","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"94","Neg_Standards","230717_Std_4uMStdsMix1InMatrix1_2","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"95","Neg_Standards","230717_Std_4uMStdsMix1InMatrix1_3","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"96","Neg_Standards","230717_Std_4uMStdsMix1InMatrix2_4","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"97","Neg_Standards","230717_Std_4uMStdsMix1InMatrix2_5","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"98","Neg_Standards","230717_Std_4uMStdsMix1InMatrix2_6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"99","Neg_Standards","230717_Std_4uMStdsMix2InH2O_1","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"100","Neg_Standards","230717_Std_4uMStdsMix2InH2O_2","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"101","Neg_Standards","230717_Std_4uMStdsMix2InH2O_3","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"102","Neg_Standards","230717_Std_4uMStdsMix2InH2O_4","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"103","Neg_Standards","230717_Std_4uMStdsMix2InH2O_5","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"104","Neg_Standards","230717_Std_4uMStdsMix2InH2O_6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"105","Neg_Standards","230717_Std_4uMStdsMix2InMatrix1_1","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"106","Neg_Standards","230717_Std_4uMStdsMix2InMatrix1_2","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"107","Neg_Standards","230717_Std_4uMStdsMix2InMatrix1_3","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"108","Neg_Standards","230717_Std_4uMStdsMix2InMatrix2_4","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"109","Neg_Standards","230717_Std_4uMStdsMix2InMatrix2_5","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"110","Neg_Standards","230717_Std_4uMStdsMix2InMatrix2_6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"111","Neg_Standards","230717_Std_H2OinMatrix1_1","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"112","Neg_Standards","230717_Std_H2OinMatrix1_2","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"113","Neg_Standards","230717_Std_H2OinMatrix1_3","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"114","Neg_Standards","230717_Std_H2OinMatrix2_4","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"115","Neg_Standards","230717_Std_H2OinMatrix2_5","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"116","Neg_Standards","230717_Std_H2OinMatrix2_6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"117","Neg_Standards","230717_Poo_G5-HomFate1_Full1","unknown_C6H9NO3_1_neg",11.19,16085,0,8239,-1,"Neg_Standards","areamin_flag, ",NA
"118","Neg_Standards","230717_Poo_G5-HomFate1_Full2","unknown_C6H9NO3_1_neg",11.09,14857,0,7197,-0.8,"Neg_Standards","areamin_flag, ",NA
"119","Neg_Standards","230717_Poo_G5-HomFate1_Full3","unknown_C6H9NO3_1_neg",11.19,6554,0,4804,-0.8,"Neg_Standards","areamin_flag, ",NA
"120","Neg_Standards","230717_Poo_G5-HomFate1_Full4","unknown_C6H9NO3_1_neg",11.01,6711,0,4816,-1.2,"Neg_Standards","areamin_flag, ",NA
"121","Neg_Standards","230717_Poo_G5-HomFate1_Full5","unknown_C6H9NO3_1_neg",11.25,12475,0,11603,-0.3,"Neg_Standards","areamin_flag, ",NA
"122","Neg_Standards","230717_Poo_G5-HomFate1_Full6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"123","Neg_Standards","230717_Poo_G5-HomFate1_Full7","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"124","Neg_Standards","230717_Poo_G5-HomFate2_Full1","unknown_C6H9NO3_1_neg",11.15,30072,0,13079,-0.4,"Neg_Standards","areamin_flag, ",NA
"125","Neg_Standards","230717_Poo_G5-HomFate2_Full2","unknown_C6H9NO3_1_neg",11.07,53737,0,17878,-2.3,"Neg_Standards","",53737
"126","Neg_Standards","230717_Poo_G5-HomFate2_Full3","unknown_C6H9NO3_1_neg",11.1,22120,0,14939,-0.1,"Neg_Standards","areamin_flag, ",NA
"127","Neg_Standards","230717_Poo_G5-HomFate2_Full4","unknown_C6H9NO3_1_neg",11.1,13898,0,14672,-0.1,"Neg_Standards","areamin_flag, ",NA
"128","Neg_Standards","230717_Poo_G5-HomFate2_Full5","unknown_C6H9NO3_1_neg",11.06,27304,0,14888,-0.1,"Neg_Standards","areamin_flag, ",NA
"129","Neg_Standards","230717_Poo_G5-HomFate2_Full6","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"130","Neg_Standards","230717_Poo_G5-HomFate2_Full7","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"131","Neg_Standards","230717_Smp_G5_Hom1_C_A","unknown_C6H9NO3_1_neg",11.19,39006,0,9884,-0.6,"Neg_Standards","areamin_flag, ",NA
"132","Neg_Standards","230717_Smp_G5_Hom1_C_B","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"133","Neg_Standards","230717_Smp_G5_Hom1_C_C","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"134","Neg_Standards","230717_Smp_G5_Hom1_T0_A","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"135","Neg_Standards","230717_Smp_G5_Hom1_T0_B","unknown_C6H9NO3_1_neg",11.25,46357,0,11965,-1.5,"Neg_Standards","",46357
"136","Neg_Standards","230717_Smp_G5_Hom1_T0_C","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"137","Neg_Standards","230717_Smp_G5_Hom1_T6_A","unknown_C6H9NO3_1_neg",11.17,8916,0,8257,0.5,"Neg_Standards","areamin_flag, ",NA
"138","Neg_Standards","230717_Smp_G5_Hom1_T6_B","unknown_C6H9NO3_1_neg",11.19,16872,0,8198,-2.5,"Neg_Standards","areamin_flag, ",NA
"139","Neg_Standards","230717_Smp_G5_Hom1_T6_C","unknown_C6H9NO3_1_neg",11,14007,0,14675,0,"Neg_Standards","areamin_flag, ",NA
"140","Neg_Standards","230717_Smp_G5_Hom1_T12_A","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"141","Neg_Standards","230717_Smp_G5_Hom1_T12_B","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"142","Neg_Standards","230717_Smp_G5_Hom1_T12_C","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"143","Neg_Standards","230717_Smp_G5_Hom1_T24_A","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"144","Neg_Standards","230717_Smp_G5_Hom1_T24_B","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"145","Neg_Standards","230717_Smp_G5_Hom1_T24_C","unknown_C6H9NO3_1_neg",11.2,16760,0,8488,-1.9,"Neg_Standards","areamin_flag, ",NA
"146","Neg_Standards","230717_Smp_G5_Hom1_T48_A","unknown_C6H9NO3_1_neg",11.22,6412,0,4174,-1.4,"Neg_Standards","areamin_flag, ",NA
"147","Neg_Standards","230717_Smp_G5_Hom1_T48_B","unknown_C6H9NO3_1_neg",11.16,16421,0,7972,-0.6,"Neg_Standards","areamin_flag, ",NA
"148","Neg_Standards","230717_Smp_G5_Hom1_T48_C","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"149","Neg_Standards","230717_Smp_G5_Hom1_T96_A","unknown_C6H9NO3_1_neg",11.16,25432,0,15045,-2.2,"Neg_Standards","areamin_flag, ",NA
"150","Neg_Standards","230717_Smp_G5_Hom1_T96_B","unknown_C6H9NO3_1_neg",11.26,27483,0,7607,-0.8,"Neg_Standards","areamin_flag, ",NA
"151","Neg_Standards","230717_Smp_G5_Hom1_T96_C","unknown_C6H9NO3_1_neg",11.12,14803,0,11125,-0.3,"Neg_Standards","areamin_flag, ",NA
"152","Neg_Standards","230717_Smp_G5_Hom2_C_A","unknown_C6H9NO3_1_neg",11.09,14649,0,9903,-1.8,"Neg_Standards","areamin_flag, ",NA
"153","Neg_Standards","230717_Smp_G5_Hom2_C_B","unknown_C6H9NO3_1_neg",11.07,45024,0,14638,-1.9,"Neg_Standards","",45024
"154","Neg_Standards","230717_Smp_G5_Hom2_C_C","unknown_C6H9NO3_1_neg",11.07,51408,0,21989,-1.6,"Neg_Standards","",51408
"155","Neg_Standards","230717_Smp_G5_Hom2_T0_A","unknown_C6H9NO3_1_neg",11.05,10435,0,7163,-1.3,"Neg_Standards","areamin_flag, ",NA
"156","Neg_Standards","230717_Smp_G5_Hom2_T0_B","unknown_C6H9NO3_1_neg",11.08,13777,0,13006,-0.5,"Neg_Standards","areamin_flag, ",NA
"157","Neg_Standards","230717_Smp_G5_Hom2_T0_C","unknown_C6H9NO3_1_neg",11.23,34026,0,11792,-2.5,"Neg_Standards","areamin_flag, ",NA
"158","Neg_Standards","230717_Smp_G5_Hom2_T6_A","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"159","Neg_Standards","230717_Smp_G5_Hom2_T6_B","unknown_C6H9NO3_1_neg",10.96,44314,0,12755,-0.6,"Neg_Standards","",44314
"160","Neg_Standards","230717_Smp_G5_Hom2_T6_C","unknown_C6H9NO3_1_neg",11.04,10061,0,8716,-1.4,"Neg_Standards","areamin_flag, ",NA
"161","Neg_Standards","230717_Smp_G5_Hom2_T12_A","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"162","Neg_Standards","230717_Smp_G5_Hom2_T12_B","unknown_C6H9NO3_1_neg",11.07,21429,0,10740,-0.3,"Neg_Standards","areamin_flag, ",NA
"163","Neg_Standards","230717_Smp_G5_Hom2_T12_C","unknown_C6H9NO3_1_neg",11.14,18740,0,9779,-2.4,"Neg_Standards","areamin_flag, ",NA
"164","Neg_Standards","230717_Smp_G5_Hom2_T24_A","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"165","Neg_Standards","230717_Smp_G5_Hom2_T24_B","unknown_C6H9NO3_1_neg",11.02,37671,0,10123,-1.3,"Neg_Standards","areamin_flag, ",NA
"166","Neg_Standards","230717_Smp_G5_Hom2_T24_C","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"167","Neg_Standards","230717_Smp_G5_Hom2_T48_A","unknown_C6H9NO3_1_neg",11.13,68446,0,13949,-1.4,"Neg_Standards","",68446
"168","Neg_Standards","230717_Smp_G5_Hom2_T48_B","unknown_C6H9NO3_1_neg",11,12478,0,6967,-0.4,"Neg_Standards","areamin_flag, ",NA
"169","Neg_Standards","230717_Smp_G5_Hom2_T48_C","unknown_C6H9NO3_1_neg",11.07,116580,0,17137,-2.3,"Neg_Standards","",116580
"170","Neg_Standards","230717_Smp_G5_Hom2_T96_A","unknown_C6H9NO3_1_neg",11,78961,0,22806,-1.7,"Neg_Standards","",78961
"171","Neg_Standards","230717_Smp_G5_Hom2_T96_B","unknown_C6H9NO3_1_neg",11.01,104420,0,28896,-1.7,"Neg_Standards","",104420
"172","Neg_Standards","230717_Smp_G5_Hom2_T96_C","unknown_C6H9NO3_1_neg",11.1,51111,0,13780,-1.4,"Neg_Standards","",51111
"173","Neg_Standards","230717_Std_4uMStdsMix1InH2O_1","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"174","Neg_Standards","230717_Std_4uMStdsMix1InH2O_2","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"175","Neg_Standards","230717_Std_4uMStdsMix1InH2O_3","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"176","Neg_Standards","230717_Std_4uMStdsMix1InH2O_4","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
"177","Neg_Standards","230717_Std_4uMStdsMix1InH2O_5","unknown_C6H9NO3_2_neg",NA,NA,NA,NA,NA,"Neg_Standards","",NA
