Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 2. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2025-06-09 17:10:12.294019. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"61","230717_Smp_G5_Hom1_T48_B","Homarine",6.39,152810976,1900843,7425008,1.1,"",152810976
"62","230717_Smp_G5_Hom1_T48_C","Homarine",6.42,180639840,2892674,8465550,1.3,"",180639840
"63","230717_Smp_G5_Hom1_T96_A","Homarine",6.39,212622160,8697191,10779243,1.4,"",212622160
"64","230717_Smp_G5_Hom1_T96_B","Homarine",6.31,175468240,4614487,8577499,1.8,"",175468240
"65","230717_Smp_G5_Hom1_T96_C","Homarine",6.34,149473952,4730369,7378809,1.1,"",149473952
"66","230717_Smp_G5_Hom2_C_A","Homarine",6.35,875957824,935607,42824004,0.8,"",875957824
"67","230717_Smp_G5_Hom2_C_B","Homarine",6.34,788524928,0,37667604,1.1,"",788524928
"68","230717_Smp_G5_Hom2_C_C","Homarine",6.34,913994944,0,42232364,0.9,"",913994944
"69","230717_Smp_G5_Hom2_T0_A","Homarine",6.34,1035398976,0,46684772,1,"",1035398976
"70","230717_Smp_G5_Hom2_T0_B","Homarine",6.39,872205056,0,40701660,0.5,"",872205056
"71","230717_Smp_G5_Hom2_T0_C","Homarine",6.38,969653696,0,44692800,0.5,"",969653696
"72","230717_Smp_G5_Hom2_T6_A","Homarine",6.33,1017383808,0,48391228,1.2,"",1017383808
"73","230717_Smp_G5_Hom2_T6_B","Homarine",6.35,947174848,1044385,44677508,1.1,"",947174848
"74","230717_Smp_G5_Hom2_T6_C","Homarine",6.33,944957568,0,42123932,0.7,"",944957568
"75","230717_Smp_G5_Hom2_T12_A","Homarine",6.33,957644160,791830,45827540,0.9,"",957644160
"76","230717_Smp_G5_Hom2_T12_B","Homarine",6.37,802645184,131910,37323328,1.1,"",802645184
"77","230717_Smp_G5_Hom2_T12_C","Homarine",6.39,962429056,0,47376012,1.4,"",962429056
"78","230717_Smp_G5_Hom2_T24_A","Homarine",6.37,1052854208,1538455,47873100,0.6,"",1052854208
"79","230717_Smp_G5_Hom2_T24_B","Homarine",6.35,1240693376,3578897,59675932,1,"",1240693376
"80","230717_Smp_G5_Hom2_T24_C","Homarine",6.3,887574016,1307859,41596468,1.1,"",887574016
"81","230717_Smp_G5_Hom2_T48_A","Homarine",6.35,1027940032,9069907,47764412,1.1,"",1027940032
"82","230717_Smp_G5_Hom2_T48_B","Homarine",6.37,1250793984,2952268,58838728,1.1,"",1250793984
"83","230717_Smp_G5_Hom2_T48_C","Homarine",6.39,1133116544,6656769,51509748,0.9,"",1133116544
"84","230717_Smp_G5_Hom2_T96_A","Homarine",6.38,981003968,5257851,45386072,0.7,"",981003968
"85","230717_Smp_G5_Hom2_T96_B","Homarine",6.35,735428864,3296073,34060872,0.8,"",735428864
"86","230717_Smp_G5_Hom2_T96_C","Homarine",6.29,1176353664,535594,54810560,1,"",1176353664
"87","230717_Std_4uMStdsMix1InH2O_1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"88","230717_Std_4uMStdsMix1InH2O_2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"89","230717_Std_4uMStdsMix1InH2O_3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"90","230717_Std_4uMStdsMix1InH2O_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"91","230717_Std_4uMStdsMix1InH2O_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"92","230717_Std_4uMStdsMix1InH2O_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"93","230717_Std_4uMStdsMix1InMatrix1_1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"94","230717_Std_4uMStdsMix1InMatrix1_2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"95","230717_Std_4uMStdsMix1InMatrix1_3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"96","230717_Std_4uMStdsMix1InMatrix2_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"97","230717_Std_4uMStdsMix1InMatrix2_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"98","230717_Std_4uMStdsMix1InMatrix2_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"99","230717_Std_4uMStdsMix2InH2O_1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"100","230717_Std_4uMStdsMix2InH2O_2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"101","230717_Std_4uMStdsMix2InH2O_3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"102","230717_Std_4uMStdsMix2InH2O_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"103","230717_Std_4uMStdsMix2InH2O_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"104","230717_Std_4uMStdsMix2InH2O_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"105","230717_Std_4uMStdsMix2InMatrix1_1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"106","230717_Std_4uMStdsMix2InMatrix1_2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"107","230717_Std_4uMStdsMix2InMatrix1_3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"108","230717_Std_4uMStdsMix2InMatrix2_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"109","230717_Std_4uMStdsMix2InMatrix2_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"110","230717_Std_4uMStdsMix2InMatrix2_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"111","230717_Std_H2OinMatrix1_1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"112","230717_Std_H2OinMatrix1_2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"113","230717_Std_H2OinMatrix1_3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"114","230717_Std_H2OinMatrix2_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"115","230717_Std_H2OinMatrix2_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"116","230717_Std_H2OinMatrix2_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"117","230717_Poo_G5-HomFate1_Full1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"118","230717_Poo_G5-HomFate1_Full2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"119","230717_Poo_G5-HomFate1_Full3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"120","230717_Poo_G5-HomFate1_Full4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"121","230717_Poo_G5-HomFate1_Full5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"122","230717_Poo_G5-HomFate1_Full6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"123","230717_Poo_G5-HomFate1_Full7","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"124","230717_Poo_G5-HomFate2_Full1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"125","230717_Poo_G5-HomFate2_Full2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"126","230717_Poo_G5-HomFate2_Full3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"127","230717_Poo_G5-HomFate2_Full4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"128","230717_Poo_G5-HomFate2_Full5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"129","230717_Poo_G5-HomFate2_Full6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"130","230717_Poo_G5-HomFate2_Full7","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"131","230717_Smp_G5_Hom1_C_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"132","230717_Smp_G5_Hom1_C_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"133","230717_Smp_G5_Hom1_C_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"134","230717_Smp_G5_Hom1_T0_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"135","230717_Smp_G5_Hom1_T0_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"136","230717_Smp_G5_Hom1_T0_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"137","230717_Smp_G5_Hom1_T6_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"138","230717_Smp_G5_Hom1_T6_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"139","230717_Smp_G5_Hom1_T6_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"140","230717_Smp_G5_Hom1_T12_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"141","230717_Smp_G5_Hom1_T12_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"142","230717_Smp_G5_Hom1_T12_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"143","230717_Smp_G5_Hom1_T24_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"144","230717_Smp_G5_Hom1_T24_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"145","230717_Smp_G5_Hom1_T24_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"146","230717_Smp_G5_Hom1_T48_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"147","230717_Smp_G5_Hom1_T48_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"148","230717_Smp_G5_Hom1_T48_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"149","230717_Smp_G5_Hom1_T96_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"150","230717_Smp_G5_Hom1_T96_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"151","230717_Smp_G5_Hom1_T96_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"152","230717_Smp_G5_Hom2_C_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"153","230717_Smp_G5_Hom2_C_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"154","230717_Smp_G5_Hom2_C_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"155","230717_Smp_G5_Hom2_T0_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"156","230717_Smp_G5_Hom2_T0_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"157","230717_Smp_G5_Hom2_T0_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"158","230717_Smp_G5_Hom2_T6_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"159","230717_Smp_G5_Hom2_T6_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"160","230717_Smp_G5_Hom2_T6_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"161","230717_Smp_G5_Hom2_T12_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"162","230717_Smp_G5_Hom2_T12_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"163","230717_Smp_G5_Hom2_T12_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"164","230717_Smp_G5_Hom2_T24_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"165","230717_Smp_G5_Hom2_T24_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"166","230717_Smp_G5_Hom2_T24_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"167","230717_Smp_G5_Hom2_T48_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"168","230717_Smp_G5_Hom2_T48_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"169","230717_Smp_G5_Hom2_T48_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"170","230717_Smp_G5_Hom2_T96_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"171","230717_Smp_G5_Hom2_T96_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"172","230717_Smp_G5_Hom2_T96_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"",NA
"173","230717_Std_4uMStdsMix1InH2O_1","n-methyl glutamine",11.71,792132,0,71282,0.6,"",792132
"174","230717_Std_4uMStdsMix1InH2O_2","n-methyl glutamine",11.72,151523,0,23862,1.1,"",151523
"175","230717_Std_4uMStdsMix1InH2O_3","n-methyl glutamine",11.65,363561,0,50487,1,"",363561
"176","230717_Std_4uMStdsMix1InH2O_4","n-methyl glutamine",11.62,156721,0,41426,1.3,"",156721
"177","230717_Std_4uMStdsMix1InH2O_5","n-methyl glutamine",11.46,553548,0,77565,0.9,"",553548
"178","230717_Std_4uMStdsMix1InH2O_6","n-methyl glutamine",11.42,326828,0,33046,1.3,"",326828
"179","230717_Std_4uMStdsMix1InMatrix1_1","n-methyl glutamine",11.27,2245717,0,167835,0.4,"",2245717
"180","230717_Std_4uMStdsMix1InMatrix1_2","n-methyl glutamine",11.28,1122049,0,101468,0.6,"",1122049
"181","230717_Std_4uMStdsMix1InMatrix1_3","n-methyl glutamine",11.24,1248073,0,96849,0.6,"",1248073
"182","230717_Std_4uMStdsMix1InMatrix2_4","n-methyl glutamine",11.23,1698046,0,118000,0.8,"",1698046
"183","230717_Std_4uMStdsMix1InMatrix2_5","n-methyl glutamine",11.23,1853536,0,116463,0.5,"",1853536
"184","230717_Std_4uMStdsMix1InMatrix2_6","n-methyl glutamine",11.12,850324,1166265,92263,-0.1,"sn_flag, ",NA
"185","230717_Std_4uMStdsMix2InH2O_1","n-methyl glutamine",10.26,43834,0,15921,1,"",43834
"186","230717_Std_4uMStdsMix2InH2O_2","n-methyl glutamine",10.15,0,0,0,NA,"areamin_flag, ",NA
"187","230717_Std_4uMStdsMix2InH2O_3","n-methyl glutamine",11.24,43360,0,23831,0.2,"",43360
"188","230717_Std_4uMStdsMix2InH2O_4","n-methyl glutamine",11.13,139458,0,36363,1,"",139458
"189","230717_Std_4uMStdsMix2InH2O_5","n-methyl glutamine",11.77,90537,0,22820,1.2,"",90537
"190","230717_Std_4uMStdsMix2InH2O_6","n-methyl glutamine",11.69,265923,0,24731,0.9,"",265923
"191","230717_Std_4uMStdsMix2InMatrix1_1","n-methyl glutamine",11.28,1876960,0,143520,0.8,"",1876960
"192","230717_Std_4uMStdsMix2InMatrix1_2","n-methyl glutamine",11.28,1069548,0,106087,0.4,"",1069548
"193","230717_Std_4uMStdsMix2InMatrix1_3","n-methyl glutamine",11.25,1182466,0,110140,1.3,"",1182466
"194","230717_Std_4uMStdsMix2InMatrix2_4","n-methyl glutamine",11.25,1704728,0,109056,0.5,"",1704728
"195","230717_Std_4uMStdsMix2InMatrix2_5","n-methyl glutamine",11.19,1650497,0,115758,0.4,"",1650497
"196","230717_Std_4uMStdsMix2InMatrix2_6","n-methyl glutamine",11.16,1750393,0,126077,-0.3,"",1750393
"197","230717_Std_H2OinMatrix1_1","n-methyl glutamine",11.33,2304848,0,167485,0.8,"",2304848
"198","230717_Std_H2OinMatrix1_2","n-methyl glutamine",11.31,1063287,0,95317,0.6,"",1063287
"199","230717_Std_H2OinMatrix1_3","n-methyl glutamine",11.29,1238758,0,97700,0.9,"",1238758
"200","230717_Std_H2OinMatrix2_4","n-methyl glutamine",11.24,1766071,0,119269,0.7,"",1766071
"201","230717_Std_H2OinMatrix2_5","n-methyl glutamine",11.21,1910434,0,129796,0.5,"",1910434
"202","230717_Std_H2OinMatrix2_6","n-methyl glutamine",11.17,792350,797004,97252,0,"sn_flag, ",NA
"203","230717_Poo_G5-HomFate1_Full1","n-methyl glutamine",11.36,1757566,0,117704,0.6,"",1757566
"204","230717_Poo_G5-HomFate1_Full2","n-methyl glutamine",11.4,1927800,0,130070,0.6,"",1927800
"205","230717_Poo_G5-HomFate1_Full3","n-methyl glutamine",11.38,1419189,0,74198,0.9,"",1419189
"206","230717_Poo_G5-HomFate1_Full4","n-methyl glutamine",11.42,1455241,0,71265,1.1,"",1455241
"207","230717_Poo_G5-HomFate1_Full5","n-methyl glutamine",11.36,1043612,0,65285,0.2,"",1043612
"208","230717_Poo_G5-HomFate1_Full6","n-methyl glutamine",11.39,1136315,0,74660,0.4,"",1136315
"209","230717_Poo_G5-HomFate1_Full7","n-methyl glutamine",11.33,1023711,0,69437,0.1,"",1023711
"210","230717_Poo_G5-HomFate2_Full1","n-methyl glutamine",11.34,1931565,0,134609,0.8,"",1931565
"211","230717_Poo_G5-HomFate2_Full2","n-methyl glutamine",11.31,1998675,0,128331,0.7,"",1998675
"212","230717_Poo_G5-HomFate2_Full3","n-methyl glutamine",11.27,1899831,250813,101870,0.3,"",1899831
"213","230717_Poo_G5-HomFate2_Full4","n-methyl glutamine",11.32,1881636,275761,103616,0.7,"",1881636
"214","230717_Poo_G5-HomFate2_Full5","n-methyl glutamine",11.32,1736019,0,94522,0.9,"",1736019
"215","230717_Poo_G5-HomFate2_Full6","n-methyl glutamine",11.31,1666734,0,83740,-0.3,"",1666734
"216","230717_Poo_G5-HomFate2_Full7","n-methyl glutamine",11.28,1762282,0,96209,0.4,"",1762282
"217","230717_Smp_G5_Hom1_C_A","n-methyl glutamine",11.41,2706347,0,179451,0.7,"",2706347
"218","230717_Smp_G5_Hom1_C_B","n-methyl glutamine",11.39,1519520,0,93876,0.5,"",1519520
"219","230717_Smp_G5_Hom1_C_C","n-methyl glutamine",10.46,1279748,0,73301,0.6,"",1279748
"220","230717_Smp_G5_Hom1_T0_A","n-methyl glutamine",10.49,1254927,0,76250,1.4,"",1254927
"221","230717_Smp_G5_Hom1_T0_B","n-methyl glutamine",10.46,1168085,0,85223,1.4,"",1168085
"222","230717_Smp_G5_Hom1_T0_C","n-methyl glutamine",10.42,813123,0,59562,0.2,"",813123
"223","230717_Smp_G5_Hom1_T6_A","n-methyl glutamine",11.33,1323116,0,92001,0.2,"",1323116
"224","230717_Smp_G5_Hom1_T6_B","n-methyl glutamine",11.41,834067,0,44763,0.6,"",834067
"225","230717_Smp_G5_Hom1_T6_C","n-methyl glutamine",11.33,1062120,0,67053,0.4,"",1062120
"226","230717_Smp_G5_Hom1_T12_A","n-methyl glutamine",11.36,2338517,0,137188,0.5,"",2338517
"227","230717_Smp_G5_Hom1_T12_B","n-methyl glutamine",11.31,835312,0,55707,0.4,"",835312
"228","230717_Smp_G5_Hom1_T12_C","n-methyl glutamine",11.39,751500,0,47580,1,"",751500
"229","230717_Smp_G5_Hom1_T24_A","n-methyl glutamine",11.38,1066428,0,89079,-0.2,"",1066428
"230","230717_Smp_G5_Hom1_T24_B","n-methyl glutamine",11.42,1270899,0,88194,1,"",1270899
"231","230717_Smp_G5_Hom1_T24_C","n-methyl glutamine",11.36,701406,0,36694,0.7,"",701406
"232","230717_Smp_G5_Hom1_T48_A","n-methyl glutamine",11.38,1743798,0,96380,0.9,"",1743798
"233","230717_Smp_G5_Hom1_T48_B","n-methyl glutamine",10.43,1066846,0,79640,0.5,"",1066846
"234","230717_Smp_G5_Hom1_T48_C","n-methyl glutamine",11.36,1698640,0,112787,0.5,"",1698640
"235","230717_Smp_G5_Hom1_T96_A","n-methyl glutamine",10.45,1246020,0,68515,0.7,"",1246020
"236","230717_Smp_G5_Hom1_T96_B","n-methyl glutamine",10.48,1010279,178993,59138,1.2,"",1010279
"237","230717_Smp_G5_Hom1_T96_C","n-methyl glutamine",10.46,1286092,0,79460,0.5,"",1286092
"238","230717_Smp_G5_Hom2_C_A","n-methyl glutamine",10.36,750801,0,68027,0.6,"",750801
"239","230717_Smp_G5_Hom2_C_B","n-methyl glutamine",11.3,3728000,0,293040,0.9,"",3728000
"240","230717_Smp_G5_Hom2_C_C","n-methyl glutamine",10.37,1115749,58263,100744,0.6,"",1115749
"241","230717_Smp_G5_Hom2_T0_A","n-methyl glutamine",10.35,955384,0,66415,1.1,"",955384
"242","230717_Smp_G5_Hom2_T0_B","n-methyl glutamine",10.42,805889,0,69788,0.3,"",805889
"243","230717_Smp_G5_Hom2_T0_C","n-methyl glutamine",10.39,822003,0,64004,1,"",822003
