Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 2. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2025-01-06 10:33:18.190656. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"16","240926_Blk_RC104_HomFate_T48_Blk_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"17","240926_Blk_RC104_HomFate_T96_Blk_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"18","240926_Blk_RC104_HomFate_T96_Blk_B_negDDA","unknown_C6H9NO4_neg",3.5,53284,0,19606,0.7,"",53284
"19","240926_Blk_RC104_HomFate_T96_Blk_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"20","240926_Poo_RC104_HomFate_Full1_negDDA","unknown_C6H9NO4_neg",3.5,110384,0,23022,4.3,"",110384
"21","240926_Poo_RC104_HomFate_Full2_negDDA","unknown_C6H9NO4_neg",2.59,491772,0,49286,3.3,"",491772
"22","240926_Poo_RC104_HomFate_Full3_negDDA","unknown_C6H9NO4_neg",3.48,78699,0,26236,4.8,"",78699
"23","240926_Poo_RC104_HomFate_Full4_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"24","240926_Poo_RC104_HomFate_Full5_negDDA","unknown_C6H9NO4_neg",3.5,34405,0,20144,4.3,"areamin_flag, ",NA
"25","240926_Smp_RC104_HomFate_Con_A_negDDA","unknown_C6H9NO4_neg",3.5,125266,0,41837,4.8,"",125266
"26","240926_Smp_RC104_HomFate_Con_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"27","240926_Smp_RC104_HomFate_Con_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"28","240926_Smp_RC104_HomFate_T0_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"29","240926_Smp_RC104_HomFate_T0_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"30","240926_Smp_RC104_HomFate_T0_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"31","240926_Smp_RC104_HomFate_T6_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"32","240926_Smp_RC104_HomFate_T6_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"33","240926_Smp_RC104_HomFate_T6_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"34","240926_Smp_RC104_HomFate_T12_A_negDDA","unknown_C6H9NO4_neg",3.48,43126,0,16118,2.3,"",43126
"35","240926_Smp_RC104_HomFate_T12_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"36","240926_Smp_RC104_HomFate_T12_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"37","240926_Smp_RC104_HomFate_T24_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"38","240926_Smp_RC104_HomFate_T24_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"39","240926_Smp_RC104_HomFate_T24_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"40","240926_Smp_RC104_HomFate_T48_A_negDDA","unknown_C6H9NO4_neg",3.53,41534,0,26653,4.5,"",41534
"41","240926_Smp_RC104_HomFate_T48_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"42","240926_Smp_RC104_HomFate_T48_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"43","240926_Smp_RC104_HomFate_T96_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"44","240926_Smp_RC104_HomFate_T96_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"45","240926_Smp_RC104_HomFate_T96_C_negDDA","unknown_C6H9NO4_neg",3.46,36005,0,21862,4.9,"areamin_flag, ",NA
"46","240926_Smp_RC104_HomFate2_T12_L_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"47","240926_Smp_RC104_HomFate2_T12_L_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"48","240926_Smp_RC104_HomFate2_T12_L_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"49","240926_Smp_RC104_HomFate2_T12_UL_A_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"50","240926_Smp_RC104_HomFate2_T12_UL_B_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"51","240926_Smp_RC104_HomFate2_T12_UL_C_negDDA","unknown_C6H9NO4_neg",NA,NA,NA,NA,NA,"",NA
"52","240926_Std_4uMStdsMix1InH2O-1_negDDA","unknown_C6H9NO3_1_neg",10.03,47906,0,22142,-1.7,"",47906
"53","240926_Std_4uMStdsMix1InH2O-2_negDDA","unknown_C6H9NO3_1_neg",10.07,9550069,0,759850,-3.4,"",9550069
"54","240926_Std_4uMStdsMix1InMatrix-1_negDDA","unknown_C6H9NO3_1_neg",10.82,8612257,0,620001,-3.3,"",8612257
"55","240926_Std_4uMStdsMix1InMatrix-2_negDDA","unknown_C6H9NO3_1_neg",10.59,12070829,0,435470,-3,"",12070829
"56","240926_Std_4uMStdsMix2InH2O-1_negDDA","unknown_C6H9NO3_1_neg",10.7,6130075,0,438989,-3.6,"",6130075
"57","240926_Std_4uMStdsMix2InH2O-2_negDDA","unknown_C6H9NO3_1_neg",10.03,12485290,0,949398,-3.3,"",12485290
"58","240926_Std_4uMStdsMix2InMatrix-1_negDDA","unknown_C6H9NO3_1_neg",10.82,10278382,0,760011,-3.2,"",10278382
"59","240926_Std_4uMStdsMix2InMatrix-2_negDDA","unknown_C6H9NO3_1_neg",10.66,14408176,0,495436,-3.2,"",14408176
"60","240926_Std_H2OinMatrix1_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"61","240926_Std_H2OinMatrix2_negDDA","unknown_C6H9NO3_1_neg",9.84,37813,0,16930,-1.4,"areamin_flag, ",NA
"62","240926_Blk_RC104_HomFate_T6_Blk_A_negDDA","unknown_C6H9NO3_1_neg",10.52,146001,0,34168,-3,"",146001
"63","240926_Blk_RC104_HomFate_T6_Blk_B_negDDA","unknown_C6H9NO3_1_neg",10,33418,0,19758,-3.6,"areamin_flag, ",NA
"64","240926_Blk_RC104_HomFate_T6_Blk_C_negDDA","unknown_C6H9NO3_1_neg",10.56,314060,0,40238,-3.1,"",314060
"65","240926_Blk_RC104_HomFate_T48_Blk_A_negDDA","unknown_C6H9NO3_1_neg",10.45,62619,0,26824,-1.5,"",62619
"66","240926_Blk_RC104_HomFate_T48_Blk_B_negDDA","unknown_C6H9NO3_1_neg",10.19,47194,0,22001,-4.7,"",47194
"67","240926_Blk_RC104_HomFate_T48_Blk_C_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"68","240926_Blk_RC104_HomFate_T96_Blk_A_negDDA","unknown_C6H9NO3_1_neg",10.54,116417,0,25175,-3.8,"",116417
"69","240926_Blk_RC104_HomFate_T96_Blk_B_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"70","240926_Blk_RC104_HomFate_T96_Blk_C_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"71","240926_Poo_RC104_HomFate_Full1_negDDA","unknown_C6H9NO3_1_neg",10.54,66959,0,33520,-2,"",66959
"72","240926_Poo_RC104_HomFate_Full2_negDDA","unknown_C6H9NO3_1_neg",9.82,33466,0,12308,-2.2,"areamin_flag, ",NA
"73","240926_Poo_RC104_HomFate_Full3_negDDA","unknown_C6H9NO3_1_neg",10.14,44878,0,22554,-4.1,"",44878
"74","240926_Poo_RC104_HomFate_Full4_negDDA","unknown_C6H9NO3_1_neg",10.56,125686,0,24112,-2.5,"",125686
"75","240926_Poo_RC104_HomFate_Full5_negDDA","unknown_C6H9NO3_1_neg",10.03,64115,0,29250,-2.1,"",64115
"76","240926_Smp_RC104_HomFate_Con_A_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"77","240926_Smp_RC104_HomFate_Con_B_negDDA","unknown_C6H9NO3_1_neg",10.54,201147,0,37134,-2.2,"",201147
"78","240926_Smp_RC104_HomFate_Con_C_negDDA","unknown_C6H9NO3_1_neg",10.05,31913,0,13584,-1.5,"areamin_flag, ",NA
"79","240926_Smp_RC104_HomFate_T0_A_negDDA","unknown_C6H9NO3_1_neg",10.42,78512,0,38953,-2.8,"",78512
"80","240926_Smp_RC104_HomFate_T0_B_negDDA","unknown_C6H9NO3_1_neg",10.45,248630,0,44276,-2.6,"",248630
"81","240926_Smp_RC104_HomFate_T0_C_negDDA","unknown_C6H9NO3_1_neg",10.35,48490,0,25021,-3.6,"",48490
"82","240926_Smp_RC104_HomFate_T6_A_negDDA","unknown_C6H9NO3_1_neg",10.77,478037,0,61634,-3.1,"",478037
"83","240926_Smp_RC104_HomFate_T6_B_negDDA","unknown_C6H9NO3_1_neg",10.68,98726,0,32316,-3.2,"",98726
"84","240926_Smp_RC104_HomFate_T6_C_negDDA","unknown_C6H9NO3_1_neg",10.47,92272,0,47544,-3.2,"",92272
"85","240926_Smp_RC104_HomFate_T12_A_negDDA","unknown_C6H9NO3_1_neg",10.28,72706,0,27562,-4.7,"",72706
"86","240926_Smp_RC104_HomFate_T12_B_negDDA","unknown_C6H9NO3_1_neg",10.38,39929,0,19753,-1.7,"areamin_flag, ",NA
"87","240926_Smp_RC104_HomFate_T12_C_negDDA","unknown_C6H9NO3_1_neg",10.52,357159,0,38803,-3.3,"",357159
"88","240926_Smp_RC104_HomFate_T24_A_negDDA","unknown_C6H9NO3_1_neg",10.33,183902,0,27222,-2.7,"",183902
"89","240926_Smp_RC104_HomFate_T24_B_negDDA","unknown_C6H9NO3_1_neg",10.49,219997,0,33796,-3.4,"",219997
"90","240926_Smp_RC104_HomFate_T24_C_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"91","240926_Smp_RC104_HomFate_T48_A_negDDA","unknown_C6H9NO3_1_neg",10.42,170020,0,36467,-2.9,"",170020
"92","240926_Smp_RC104_HomFate_T48_B_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"93","240926_Smp_RC104_HomFate_T48_C_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"94","240926_Smp_RC104_HomFate_T96_A_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"95","240926_Smp_RC104_HomFate_T96_B_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"96","240926_Smp_RC104_HomFate_T96_C_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"97","240926_Smp_RC104_HomFate2_T12_L_A_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"98","240926_Smp_RC104_HomFate2_T12_L_B_negDDA","unknown_C6H9NO3_1_neg",9.91,123235,0,26006,-1.9,"",123235
"99","240926_Smp_RC104_HomFate2_T12_L_C_negDDA","unknown_C6H9NO3_1_neg",10.14,89319,0,23893,-2.3,"",89319
"100","240926_Smp_RC104_HomFate2_T12_UL_A_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"101","240926_Smp_RC104_HomFate2_T12_UL_B_negDDA","unknown_C6H9NO3_1_neg",10.31,299005,0,47626,-4.3,"",299005
"102","240926_Smp_RC104_HomFate2_T12_UL_C_negDDA","unknown_C6H9NO3_1_neg",NA,NA,NA,NA,NA,"",NA
"103","240926_Std_4uMStdsMix1InH2O-1_negDDA","unknown_C6H9NO3_2_neg",10.7,5651767,0,369429,-3.6,"",5651767
"104","240926_Std_4uMStdsMix1InH2O-2_negDDA","unknown_C6H9NO3_2_neg",10.07,9550069,0,759850,-3.4,"",9550069
"105","240926_Std_4uMStdsMix1InMatrix-1_negDDA","unknown_C6H9NO3_2_neg",10.82,8612257,0,620001,-3.3,"",8612257
"106","240926_Std_4uMStdsMix1InMatrix-2_negDDA","unknown_C6H9NO3_2_neg",10.59,12070829,0,435470,-3,"",12070829
"107","240926_Std_4uMStdsMix2InH2O-1_negDDA","unknown_C6H9NO3_2_neg",10.7,6130075,0,438989,-3.6,"",6130075
"108","240926_Std_4uMStdsMix2InH2O-2_negDDA","unknown_C6H9NO3_2_neg",11.03,40732,0,17412,-1.2,"",40732
"109","240926_Std_4uMStdsMix2InMatrix-1_negDDA","unknown_C6H9NO3_2_neg",10.82,10278382,0,760011,-3.2,"",10278382
"110","240926_Std_4uMStdsMix2InMatrix-2_negDDA","unknown_C6H9NO3_2_neg",10.66,14408176,0,495436,-3.2,"",14408176
"111","240926_Std_H2OinMatrix1_negDDA","unknown_C6H9NO3_2_neg",10.59,0,0,0,NA,"areamin_flag, ",NA
"112","240926_Std_H2OinMatrix2_negDDA","unknown_C6H9NO3_2_neg",10.91,111224,0,21545,-1.6,"",111224
"113","240926_Blk_RC104_HomFate_T6_Blk_A_negDDA","unknown_C6H9NO3_2_neg",10.59,0,0,0,NA,"areamin_flag, ",NA
"114","240926_Blk_RC104_HomFate_T6_Blk_B_negDDA","unknown_C6H9NO3_2_neg",11.03,636265,0,37322,-3,"",636265
"115","240926_Blk_RC104_HomFate_T6_Blk_C_negDDA","unknown_C6H9NO3_2_neg",11.05,353188,0,31679,-3.2,"",353188
"116","240926_Blk_RC104_HomFate_T48_Blk_A_negDDA","unknown_C6H9NO3_2_neg",10.59,0,0,0,NA,"areamin_flag, ",NA
"117","240926_Blk_RC104_HomFate_T48_Blk_B_negDDA","unknown_C6H9NO3_2_neg",10.82,108486,0,28545,-3.6,"",108486
"118","240926_Blk_RC104_HomFate_T48_Blk_C_negDDA","unknown_C6H9NO3_2_neg",10.68,286286,0,40528,-2.9,"",286286
"119","240926_Blk_RC104_HomFate_T96_Blk_A_negDDA","unknown_C6H9NO3_2_neg",10.8,66948,0,32070,-3.1,"",66948
"120","240926_Blk_RC104_HomFate_T96_Blk_B_negDDA","unknown_C6H9NO3_2_neg",11.05,65036,0,22678,-0.6,"",65036
"121","240926_Blk_RC104_HomFate_T96_Blk_C_negDDA","unknown_C6H9NO3_2_neg",10.59,0,0,0,NA,"areamin_flag, ",NA
"122","240926_Poo_RC104_HomFate_Full1_negDDA","unknown_C6H9NO3_2_neg",11.1,730706,0,57970,-2.7,"",730706
"123","240926_Poo_RC104_HomFate_Full2_negDDA","unknown_C6H9NO3_2_neg",10.75,183681,0,41055,-3.9,"",183681
"124","240926_Poo_RC104_HomFate_Full3_negDDA","unknown_C6H9NO3_2_neg",10.96,372466,0,51553,-2,"",372466
"125","240926_Poo_RC104_HomFate_Full4_negDDA","unknown_C6H9NO3_2_neg",11.1,412703,0,64245,-3.4,"",412703
"126","240926_Poo_RC104_HomFate_Full5_negDDA","unknown_C6H9NO3_2_neg",10.63,352718,0,39899,-4,"",352718
"127","240926_Smp_RC104_HomFate_Con_A_negDDA","unknown_C6H9NO3_2_neg",10.82,811010,0,66608,-3.6,"",811010
"128","240926_Smp_RC104_HomFate_Con_B_negDDA","unknown_C6H9NO3_2_neg",10.77,238118,16059,38084,-2,"",238118
"129","240926_Smp_RC104_HomFate_Con_C_negDDA","unknown_C6H9NO3_2_neg",10.91,259100,0,29455,-2.4,"",259100
"130","240926_Smp_RC104_HomFate_T0_A_negDDA","unknown_C6H9NO3_2_neg",10.94,438513,0,46816,-3,"",438513
"131","240926_Smp_RC104_HomFate_T0_B_negDDA","unknown_C6H9NO3_2_neg",10.84,777496,0,63487,-3.3,"",777496
"132","240926_Smp_RC104_HomFate_T0_C_negDDA","unknown_C6H9NO3_2_neg",11.01,302483,0,36210,-3.5,"",302483
"133","240926_Smp_RC104_HomFate_T6_A_negDDA","unknown_C6H9NO3_2_neg",10.98,1235110,0,67432,-3.2,"",1235110
"134","240926_Smp_RC104_HomFate_T6_B_negDDA","unknown_C6H9NO3_2_neg",10.96,485714,0,51862,-2.3,"",485714
"135","240926_Smp_RC104_HomFate_T6_C_negDDA","unknown_C6H9NO3_2_neg",10.94,363295,0,30552,-2.7,"",363295
"136","240926_Smp_RC104_HomFate_T12_A_negDDA","unknown_C6H9NO3_2_neg",10.8,340528,0,40350,-2.1,"",340528
"137","240926_Smp_RC104_HomFate_T12_B_negDDA","unknown_C6H9NO3_2_neg",10.75,133376,0,36418,-2.2,"",133376
"138","240926_Smp_RC104_HomFate_T12_C_negDDA","unknown_C6H9NO3_2_neg",11.1,876910,389924,53963,-3.2,"sn_flag, ",NA
"139","240926_Smp_RC104_HomFate_T24_A_negDDA","unknown_C6H9NO3_2_neg",10.87,436225,0,44233,-2.5,"",436225
"140","240926_Smp_RC104_HomFate_T24_B_negDDA","unknown_C6H9NO3_2_neg",11.01,1516387,0,89903,-3.2,"",1516387
"141","240926_Smp_RC104_HomFate_T24_C_negDDA","unknown_C6H9NO3_2_neg",11.01,2291633,0,144147,-3.4,"",2291633
"142","240926_Smp_RC104_HomFate_T48_A_negDDA","unknown_C6H9NO3_2_neg",10.91,799774,0,54904,-3.2,"",799774
"143","240926_Smp_RC104_HomFate_T48_B_negDDA","unknown_C6H9NO3_2_neg",10.59,2512481,0,66416,-4.3,"",2512481
"144","240926_Smp_RC104_HomFate_T48_C_negDDA","unknown_C6H9NO3_2_neg",10.87,1268700,0,63472,-3.8,"",1268700
"145","240926_Smp_RC104_HomFate_T96_A_negDDA","unknown_C6H9NO3_2_neg",10.82,620779,0,56127,-3.1,"",620779
"146","240926_Smp_RC104_HomFate_T96_B_negDDA","unknown_C6H9NO3_2_neg",10.54,3042785,0,85035,-4.1,"",3042785
"147","240926_Smp_RC104_HomFate_T96_C_negDDA","unknown_C6H9NO3_2_neg",10.63,1936075,0,61209,-4.1,"",1936075
"148","240926_Smp_RC104_HomFate2_T12_L_A_negDDA","unknown_C6H9NO3_2_neg",10.61,80002,0,22902,-2.1,"",80002
"149","240926_Smp_RC104_HomFate2_T12_L_B_negDDA","unknown_C6H9NO3_2_neg",10.96,313874,0,53406,-2,"",313874
"150","240926_Smp_RC104_HomFate2_T12_L_C_negDDA","unknown_C6H9NO3_2_neg",11.17,181902,0,32397,-2.5,"",181902
"151","240926_Smp_RC104_HomFate2_T12_UL_A_negDDA","unknown_C6H9NO3_2_neg",10.94,1044125,0,59391,-3.5,"",1044125
"152","240926_Smp_RC104_HomFate2_T12_UL_B_negDDA","unknown_C6H9NO3_2_neg",10.73,1245709,810180,53313,-4,"sn_flag, ",NA
"153","240926_Smp_RC104_HomFate2_T12_UL_C_negDDA","unknown_C6H9NO3_2_neg",10.75,2235728,0,75840,-3.9,"",2235728
"154","240926_Std_4uMStdsMix1InH2O-1_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"155","240926_Std_4uMStdsMix1InH2O-2_negDDA","unknown_C6H9NO3_3_neg",12.1,163387,0,40570,-2.1,"",163387
"156","240926_Std_4uMStdsMix1InMatrix-1_negDDA","unknown_C6H9NO3_3_neg",11.63,103504,0,28390,-2.9,"",103504
"157","240926_Std_4uMStdsMix1InMatrix-2_negDDA","unknown_C6H9NO3_3_neg",11.26,123988,0,27353,-2.5,"",123988
"158","240926_Std_4uMStdsMix2InH2O-1_negDDA","unknown_C6H9NO3_3_neg",12.5,833292,0,85471,-3.9,"",833292
"159","240926_Std_4uMStdsMix2InH2O-2_negDDA","unknown_C6H9NO3_3_neg",12.12,1411459,0,95819,-3,"",1411459
"160","240926_Std_4uMStdsMix2InMatrix-1_negDDA","unknown_C6H9NO3_3_neg",11.98,32353,0,17389,-2.3,"areamin_flag, ",NA
"161","240926_Std_4uMStdsMix2InMatrix-2_negDDA","unknown_C6H9NO3_3_neg",12.1,1593655,0,127004,-3.1,"",1593655
"162","240926_Std_H2OinMatrix1_negDDA","unknown_C6H9NO3_3_neg",12.47,27512,0,14135,-2.5,"areamin_flag, ",NA
"163","240926_Std_H2OinMatrix2_negDDA","unknown_C6H9NO3_3_neg",11.31,62151,0,23838,-4.4,"",62151
"164","240926_Blk_RC104_HomFate_T6_Blk_A_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"165","240926_Blk_RC104_HomFate_T6_Blk_B_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"166","240926_Blk_RC104_HomFate_T6_Blk_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"167","240926_Blk_RC104_HomFate_T48_Blk_A_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"168","240926_Blk_RC104_HomFate_T48_Blk_B_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"169","240926_Blk_RC104_HomFate_T48_Blk_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"170","240926_Blk_RC104_HomFate_T96_Blk_A_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"171","240926_Blk_RC104_HomFate_T96_Blk_B_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"172","240926_Blk_RC104_HomFate_T96_Blk_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"173","240926_Poo_RC104_HomFate_Full1_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"174","240926_Poo_RC104_HomFate_Full2_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"175","240926_Poo_RC104_HomFate_Full3_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"176","240926_Poo_RC104_HomFate_Full4_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"177","240926_Poo_RC104_HomFate_Full5_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"178","240926_Smp_RC104_HomFate_Con_A_negDDA","unknown_C6H9NO3_3_neg",11.43,71932,0,27004,-4.3,"",71932
"179","240926_Smp_RC104_HomFate_Con_B_negDDA","unknown_C6H9NO3_3_neg",11.7,40048,0,17676,-1.9,"",40048
"180","240926_Smp_RC104_HomFate_Con_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"181","240926_Smp_RC104_HomFate_T0_A_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"182","240926_Smp_RC104_HomFate_T0_B_negDDA","unknown_C6H9NO3_3_neg",12.24,46525,0,21509,-3.7,"",46525
"183","240926_Smp_RC104_HomFate_T0_C_negDDA","unknown_C6H9NO3_3_neg",12.05,84084,0,25300,-3.5,"",84084
"184","240926_Smp_RC104_HomFate_T6_A_negDDA","unknown_C6H9NO3_3_neg",11.4,68259,0,23414,-3.1,"",68259
"185","240926_Smp_RC104_HomFate_T6_B_negDDA","unknown_C6H9NO3_3_neg",11.8,105331,0,17967,-2.6,"",105331
"186","240926_Smp_RC104_HomFate_T6_C_negDDA","unknown_C6H9NO3_3_neg",11.96,24474,0,10262,-1.6,"areamin_flag, ",NA
"187","240926_Smp_RC104_HomFate_T12_A_negDDA","unknown_C6H9NO3_3_neg",12.47,68432,0,25051,-3.4,"",68432
"188","240926_Smp_RC104_HomFate_T12_B_negDDA","unknown_C6H9NO3_3_neg",12.66,76242,0,25232,-3.3,"",76242
"189","240926_Smp_RC104_HomFate_T12_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"190","240926_Smp_RC104_HomFate_T24_A_negDDA","unknown_C6H9NO3_3_neg",12.43,102373,0,20770,-2.1,"",102373
"191","240926_Smp_RC104_HomFate_T24_B_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"192","240926_Smp_RC104_HomFate_T24_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"193","240926_Smp_RC104_HomFate_T48_A_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"194","240926_Smp_RC104_HomFate_T48_B_negDDA","unknown_C6H9NO3_3_neg",12.01,29704,0,13708,-1.6,"areamin_flag, ",NA
"195","240926_Smp_RC104_HomFate_T48_C_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"196","240926_Smp_RC104_HomFate_T96_A_negDDA","unknown_C6H9NO3_3_neg",11.98,23674,0,13720,-3.5,"areamin_flag, ",NA
"197","240926_Smp_RC104_HomFate_T96_B_negDDA","unknown_C6H9NO3_3_neg",11.94,196485,0,26827,-3.8,"",196485
"198","240926_Smp_RC104_HomFate_T96_C_negDDA","unknown_C6H9NO3_3_neg",12.03,223649,0,33177,-2.7,"",223649
"199","240926_Smp_RC104_HomFate2_T12_L_A_negDDA","unknown_C6H9NO3_3_neg",NA,NA,NA,NA,NA,"",NA
"200","240926_Smp_RC104_HomFate2_T12_L_B_negDDA","unknown_C6H9NO3_3_neg",11.82,50693,0,27007,-3.1,"",50693
