Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 2. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2024-05-24 15:21:21.764739. 
"","molecule_list_name","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","molecule_list","flags","QC_area"
"20","Pos_Standards","230724_Poo_G4-MethylHomFate_Full5","Homarine",6.25,1645649664,17049206,66269164,1.3,"Pos_Standards","",1645649664
"21","Pos_Standards","230724_Poo_G4-MethylHomFate_Full6","Homarine",6.38,1538082688,18880630,60957644,0.8,"Pos_Standards","",1538082688
"22","Pos_Standards","230724_Poo_G4-MethylHomFate_Full7","Homarine",6.27,1570223744,21104724,62236608,1.7,"Pos_Standards","",1570223744
"23","Pos_Standards","230724_Poo_G4-MethylHomFate_Full8","Homarine",6.33,1545444736,20735196,63196248,0.8,"Pos_Standards","",1545444736
"24","Pos_Standards","230724_Poo_G4-MethylHomFate_Full9","Homarine",6.29,1578271488,23478496,63695388,0.6,"Pos_Standards","",1578271488
"25","Pos_Standards","230724_Poo_G4-MethylHomFate_Full10","Homarine",6.26,1647210112,19260852,66313732,1.2,"Pos_Standards","",1647210112
"26","Pos_Standards","230724_Poo_G4-MethylHomFate_Full11","Homarine",6.29,1512822912,19373328,60589336,1.1,"Pos_Standards","",1512822912
"27","Pos_Standards","230724_Poo_G4-MethylHomFate_Full12","Homarine",6.31,1532500096,17387732,61504012,0.8,"Pos_Standards","",1532500096
"28","Pos_Standards","230724_Poo_G4-MethylHomFate_Full13","Homarine",6.27,1548537856,18327382,65821452,0.4,"Pos_Standards","",1548537856
"29","Pos_Standards","230724_Poo_G4-MethylHomFate_Full14","Homarine",6.37,1502015232,17455498,60963184,1,"Pos_Standards","",1502015232
"30","Pos_Standards","230724_Smp_G4_1_C-H_t0_A","Homarine",6.3,119151360,1253755,5422974,1.5,"Pos_Standards","",119151360
"31","Pos_Standards","230724_Smp_G4_1_C-H_t0_B","Homarine",6.32,437502176,4672354,20408288,0.4,"Pos_Standards","",437502176
"32","Pos_Standards","230724_Smp_G4_1_C-H_t0_C","Homarine",6.33,86972800,1038685,4124751,0.8,"Pos_Standards","",86972800
"33","Pos_Standards","230724_Smp_G4_1_C-H_t2_A","Homarine",6.29,128330552,1298862,5814484,0.9,"Pos_Standards","",128330552
"34","Pos_Standards","230724_Smp_G4_1_C-H_t2_B","Homarine",6.29,82904160,238220,3793331,1.9,"Pos_Standards","",82904160
"35","Pos_Standards","230724_Smp_G4_1_C-H_t2_C","Homarine",6.32,106189320,1332174,5088032,0.9,"Pos_Standards","",106189320
"36","Pos_Standards","230724_Smp_G4_1_C-H_t24_A","Homarine",6.3,86992480,181062,3998145,0.9,"Pos_Standards","",86992480
"37","Pos_Standards","230724_Smp_G4_1_C-H_t24_B","Homarine",6.33,89138624,1093379,4233087,1.4,"Pos_Standards","",89138624
"38","Pos_Standards","230724_Smp_G4_1_C-H_t24_C","Homarine",6.31,138201488,1698656,6250956,1.3,"Pos_Standards","",138201488
"39","Pos_Standards","230724_Smp_G4_1_C-H_t48_A","Homarine",6.32,216728848,3018405,10260948,1.5,"Pos_Standards","",216728848
"40","Pos_Standards","230724_Smp_G4_1_C-H_t48_B","Homarine",6.32,174528288,1351197,8298092,0.8,"Pos_Standards","",174528288
"41","Pos_Standards","230724_Smp_G4_1_C-H_t48_C","Homarine",6.32,179987776,1895119,8848269,0.7,"Pos_Standards","",179987776
"42","Pos_Standards","230724_Smp_G4_1_H_t2_A","Homarine",6.31,84306176,251846,3893793,1.9,"Pos_Standards","",84306176
"43","Pos_Standards","230724_Smp_G4_1_H_t2_B","Homarine",6.36,100830984,294416,4553336,0.6,"Pos_Standards","",100830984
"44","Pos_Standards","230724_Smp_G4_1_H_t2_C","Homarine",6.32,101362488,735414,4855362,0.9,"Pos_Standards","",101362488
"45","Pos_Standards","230724_Smp_G4_1_H_t24_A","Homarine",6.35,122395904,1521448,5466599,1.8,"Pos_Standards","",122395904
"46","Pos_Standards","230724_Smp_G4_1_H_t24_B","Homarine",6.3,158946496,1904866,7628033,0.5,"Pos_Standards","",158946496
"47","Pos_Standards","230724_Smp_G4_1_H_t24_C","Homarine",6.35,128819472,1303877,5846118,1.9,"Pos_Standards","",128819472
"48","Pos_Standards","230724_Smp_G4_1_H_t48_A","Homarine",6.29,69340992,167702,3089661,0.7,"Pos_Standards","",69340992
"49","Pos_Standards","230724_Smp_G4_1_H_t48_B","Homarine",6.3,98570560,1121008,4759133,1,"Pos_Standards","",98570560
"50","Pos_Standards","230724_Smp_G4_1_H_t48_C","Homarine",6.32,110439000,1121702,4876167,0.9,"Pos_Standards","",110439000
"51","Pos_Standards","230724_Smp_G4_2_C-H_t0_A","Homarine",6.33,4063612416,48292544,181016496,0.7,"Pos_Standards","",4063612416
"52","Pos_Standards","230724_Smp_G4_2_C-H_t0_B","Homarine",6.29,3709890560,40823060,166697584,0.1,"Pos_Standards","",3709890560
"53","Pos_Standards","230724_Smp_G4_2_C-H_t0_C","Homarine",6.32,3105221632,32667198,140308640,0.2,"Pos_Standards","",3105221632
"54","Pos_Standards","230724_Smp_G4_2_C-H_t2_A","Homarine",6.33,4552528384,56210132,210421440,0.5,"Pos_Standards","",4552528384
"55","Pos_Standards","230724_Smp_G4_2_C-H_t2_B","Homarine",6.27,3801157632,48634008,167599968,-0.2,"Pos_Standards","",3801157632
"56","Pos_Standards","230724_Smp_G4_2_C-H_t2_C","Homarine",6.28,4086660096,61262552,190488992,1,"Pos_Standards","",4086660096
"57","Pos_Standards","230724_Smp_G4_2_C-H_t24_A","Homarine",6.33,3358316032,34664032,159756240,0.4,"Pos_Standards","",3358316032
"58","Pos_Standards","230724_Smp_G4_2_C-H_t24_B","Homarine",6.29,3543306496,34824892,160760688,0.8,"Pos_Standards","",3543306496
"59","Pos_Standards","230724_Smp_G4_2_C-H_t24_C","Homarine",6.32,3165022976,34337032,141710368,1.1,"Pos_Standards","",3165022976
"60","Pos_Standards","230724_Smp_G4_2_C-H_t48_A","Homarine",6.31,4822354432,56363540,206440336,-0.1,"Pos_Standards","",4822354432
"61","Pos_Standards","230724_Smp_G4_2_C-H_t48_B","Homarine",6.27,5329468928,66184780,229705520,1.1,"Pos_Standards","",5329468928
"62","Pos_Standards","230724_Smp_G4_2_C-H_t48_C","Homarine",6.27,3791886336,47208448,172673952,0.5,"Pos_Standards","",3791886336
"63","Pos_Standards","230724_Smp_G4_2_H_t2_A","Homarine",6.35,3626906368,40027752,149746656,1.3,"Pos_Standards","",3626906368
"64","Pos_Standards","230724_Smp_G4_2_H_t2_B","Homarine",6.32,3641936640,42313276,146095312,0.1,"Pos_Standards","",3641936640
"65","Pos_Standards","230724_Smp_G4_2_H_t2_C","Homarine",6.27,3625425152,50459216,143338096,0.8,"Pos_Standards","",3625425152
"66","Pos_Standards","230724_Smp_G4_2_H_t24_A","Homarine",6.3,1926242816,19920164,68967568,1.3,"Pos_Standards","",1926242816
"67","Pos_Standards","230724_Smp_G4_2_H_t24_B","Homarine",6.3,1892164352,20052548,68220216,0.8,"Pos_Standards","",1892164352
"68","Pos_Standards","230724_Smp_G4_2_H_t24_C","Homarine",6.32,2089816960,21730242,75852448,0.8,"Pos_Standards","",2089816960
"69","Pos_Standards","230724_Smp_G4_2_H_t48_A","Homarine",6.39,2534452224,26540730,86740528,0.9,"Pos_Standards","",2534452224
"70","Pos_Standards","230724_Smp_G4_2_H_t48_B","Homarine",6.29,2624367872,23021726,90831552,0.5,"Pos_Standards","",2624367872
"71","Pos_Standards","230724_Smp_G4_2_H_t48_C","Homarine",6.33,1963770368,21441574,75364640,1.2,"Pos_Standards","",1963770368
"72","Pos_Standards","230724_Std_4uMStdsMix1InH2O_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"73","Pos_Standards","230724_Std_4uMStdsMix1InH2O_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"74","Pos_Standards","230724_Std_4uMStdsMix1InH2O_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"75","Pos_Standards","230724_Std_4uMStdsMix1InMatrixH_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"76","Pos_Standards","230724_Std_4uMStdsMix1InMatrixH_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"77","Pos_Standards","230724_Std_4uMStdsMix1InMatrixH_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"78","Pos_Standards","230724_Std_4uMStdsMix2InH2O_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"79","Pos_Standards","230724_Std_4uMStdsMix2InH2O_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"80","Pos_Standards","230724_Std_4uMStdsMix2InH2O_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"81","Pos_Standards","230724_Std_4uMStdsMix2InMatrixH_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"82","Pos_Standards","230724_Std_4uMStdsMix2InMatrixH_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"83","Pos_Standards","230724_Std_4uMStdsMix2InMatrixH_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"84","Pos_Standards","230724_Std_H2OinMatrixH_4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"85","Pos_Standards","230724_Std_H2OinMatrixH_5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"86","Pos_Standards","230724_Std_H2OinMatrixH_6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"87","Pos_Standards","230724_Poo_G4-MethylHomFate_Full1","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"88","Pos_Standards","230724_Poo_G4-MethylHomFate_Full2","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"89","Pos_Standards","230724_Poo_G4-MethylHomFate_Full3","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"90","Pos_Standards","230724_Poo_G4-MethylHomFate_Full4","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"91","Pos_Standards","230724_Poo_G4-MethylHomFate_Full5","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"92","Pos_Standards","230724_Poo_G4-MethylHomFate_Full6","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"93","Pos_Standards","230724_Poo_G4-MethylHomFate_Full7","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"94","Pos_Standards","230724_Poo_G4-MethylHomFate_Full8","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"95","Pos_Standards","230724_Poo_G4-MethylHomFate_Full9","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"96","Pos_Standards","230724_Poo_G4-MethylHomFate_Full10","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"97","Pos_Standards","230724_Poo_G4-MethylHomFate_Full11","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"98","Pos_Standards","230724_Poo_G4-MethylHomFate_Full12","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"99","Pos_Standards","230724_Poo_G4-MethylHomFate_Full13","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"100","Pos_Standards","230724_Poo_G4-MethylHomFate_Full14","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"101","Pos_Standards","230724_Smp_G4_1_C-H_t0_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"102","Pos_Standards","230724_Smp_G4_1_C-H_t0_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"103","Pos_Standards","230724_Smp_G4_1_C-H_t0_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"104","Pos_Standards","230724_Smp_G4_1_C-H_t2_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"105","Pos_Standards","230724_Smp_G4_1_C-H_t2_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"106","Pos_Standards","230724_Smp_G4_1_C-H_t2_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"107","Pos_Standards","230724_Smp_G4_1_C-H_t24_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"108","Pos_Standards","230724_Smp_G4_1_C-H_t24_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"109","Pos_Standards","230724_Smp_G4_1_C-H_t24_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"110","Pos_Standards","230724_Smp_G4_1_C-H_t48_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"111","Pos_Standards","230724_Smp_G4_1_C-H_t48_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"112","Pos_Standards","230724_Smp_G4_1_C-H_t48_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"113","Pos_Standards","230724_Smp_G4_1_H_t2_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"114","Pos_Standards","230724_Smp_G4_1_H_t2_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"115","Pos_Standards","230724_Smp_G4_1_H_t2_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"116","Pos_Standards","230724_Smp_G4_1_H_t24_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"117","Pos_Standards","230724_Smp_G4_1_H_t24_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"118","Pos_Standards","230724_Smp_G4_1_H_t24_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"119","Pos_Standards","230724_Smp_G4_1_H_t48_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"120","Pos_Standards","230724_Smp_G4_1_H_t48_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"121","Pos_Standards","230724_Smp_G4_1_H_t48_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"122","Pos_Standards","230724_Smp_G4_2_C-H_t0_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"123","Pos_Standards","230724_Smp_G4_2_C-H_t0_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"124","Pos_Standards","230724_Smp_G4_2_C-H_t0_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"125","Pos_Standards","230724_Smp_G4_2_C-H_t2_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"126","Pos_Standards","230724_Smp_G4_2_C-H_t2_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"127","Pos_Standards","230724_Smp_G4_2_C-H_t2_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"128","Pos_Standards","230724_Smp_G4_2_C-H_t24_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"129","Pos_Standards","230724_Smp_G4_2_C-H_t24_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"130","Pos_Standards","230724_Smp_G4_2_C-H_t24_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"131","Pos_Standards","230724_Smp_G4_2_C-H_t48_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"132","Pos_Standards","230724_Smp_G4_2_C-H_t48_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"133","Pos_Standards","230724_Smp_G4_2_C-H_t48_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"134","Pos_Standards","230724_Smp_G4_2_H_t2_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"135","Pos_Standards","230724_Smp_G4_2_H_t2_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"136","Pos_Standards","230724_Smp_G4_2_H_t2_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"137","Pos_Standards","230724_Smp_G4_2_H_t24_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"138","Pos_Standards","230724_Smp_G4_2_H_t24_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"139","Pos_Standards","230724_Smp_G4_2_H_t24_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"140","Pos_Standards","230724_Smp_G4_2_H_t48_A","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"141","Pos_Standards","230724_Smp_G4_2_H_t48_B","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"142","Pos_Standards","230724_Smp_G4_2_H_t48_C","unknown_C6H9NO4_pos",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"143","Pos_Standards","230724_Std_4uMStdsMix1InH2O_4","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"144","Pos_Standards","230724_Std_4uMStdsMix1InH2O_5","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"145","Pos_Standards","230724_Std_4uMStdsMix1InH2O_6","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"146","Pos_Standards","230724_Std_4uMStdsMix1InMatrixH_4","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"147","Pos_Standards","230724_Std_4uMStdsMix1InMatrixH_5","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"148","Pos_Standards","230724_Std_4uMStdsMix1InMatrixH_6","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"149","Pos_Standards","230724_Std_4uMStdsMix2InH2O_4","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"150","Pos_Standards","230724_Std_4uMStdsMix2InH2O_5","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"151","Pos_Standards","230724_Std_4uMStdsMix2InH2O_6","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"152","Pos_Standards","230724_Std_4uMStdsMix2InMatrixH_4","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"153","Pos_Standards","230724_Std_4uMStdsMix2InMatrixH_5","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"154","Pos_Standards","230724_Std_4uMStdsMix2InMatrixH_6","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"155","Pos_Standards","230724_Std_H2OinMatrixH_4","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"156","Pos_Standards","230724_Std_H2OinMatrixH_5","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"157","Pos_Standards","230724_Std_H2OinMatrixH_6","n-methyl glutamine",NA,NA,NA,NA,NA,"Pos_Standards","",NA
"158","Pos_Standards","230724_Poo_G4-MethylHomFate_Full1","n-methyl glutamine",10.11,1293959,0,97435,1.7,"Pos_Standards","",1293959
"159","Pos_Standards","230724_Poo_G4-MethylHomFate_Full2","n-methyl glutamine",10.06,1243068,0,98079,1,"Pos_Standards","",1243068
"160","Pos_Standards","230724_Poo_G4-MethylHomFate_Full3","n-methyl glutamine",10.02,1189902,0,99263,0.5,"Pos_Standards","",1189902
"161","Pos_Standards","230724_Poo_G4-MethylHomFate_Full4","n-methyl glutamine",10,1271254,0,98036,-0.3,"Pos_Standards","",1271254
"162","Pos_Standards","230724_Poo_G4-MethylHomFate_Full5","n-methyl glutamine",10.05,1311804,0,94776,0.5,"Pos_Standards","",1311804
"163","Pos_Standards","230724_Poo_G4-MethylHomFate_Full6","n-methyl glutamine",10.06,1023968,0,84068,0.4,"Pos_Standards","",1023968
"164","Pos_Standards","230724_Poo_G4-MethylHomFate_Full7","n-methyl glutamine",10.05,1136335,0,90345,1.1,"Pos_Standards","",1136335
"165","Pos_Standards","230724_Poo_G4-MethylHomFate_Full8","n-methyl glutamine",10.03,1293383,0,103434,0,"Pos_Standards","",1293383
"166","Pos_Standards","230724_Poo_G4-MethylHomFate_Full9","n-methyl glutamine",9.97,1034620,0,96892,0.1,"Pos_Standards","",1034620
"167","Pos_Standards","230724_Poo_G4-MethylHomFate_Full10","n-methyl glutamine",10,1271851,0,98190,0.3,"Pos_Standards","",1271851
"168","Pos_Standards","230724_Poo_G4-MethylHomFate_Full11","n-methyl glutamine",9.97,1196604,0,80097,0.4,"Pos_Standards","",1196604
"169","Pos_Standards","230724_Poo_G4-MethylHomFate_Full12","n-methyl glutamine",9.96,946625,0,81798,0.2,"Pos_Standards","",946625
"170","Pos_Standards","230724_Poo_G4-MethylHomFate_Full13","n-methyl glutamine",9.97,1056701,0,92576,-0.1,"Pos_Standards","",1056701
"171","Pos_Standards","230724_Poo_G4-MethylHomFate_Full14","n-methyl glutamine",10.01,898453,0,72121,0.2,"Pos_Standards","",898453
"172","Pos_Standards","230724_Smp_G4_1_C-H_t0_A","n-methyl glutamine",10.08,293440,0,49475,0.4,"Pos_Standards","",293440
"173","Pos_Standards","230724_Smp_G4_1_C-H_t0_B","n-methyl glutamine",9.98,217202,0,27737,-0.3,"Pos_Standards","",217202
"174","Pos_Standards","230724_Smp_G4_1_C-H_t0_C","n-methyl glutamine",10.1,249706,0,41107,-0.2,"Pos_Standards","",249706
"175","Pos_Standards","230724_Smp_G4_1_C-H_t2_A","n-methyl glutamine",9.97,311821,0,38188,-0.1,"Pos_Standards","",311821
"176","Pos_Standards","230724_Smp_G4_1_C-H_t2_B","n-methyl glutamine",10.07,251500,0,28919,1.1,"Pos_Standards","",251500
"177","Pos_Standards","230724_Smp_G4_1_C-H_t2_C","n-methyl glutamine",10.03,301225,0,41019,0,"Pos_Standards","",301225
"178","Pos_Standards","230724_Smp_G4_1_C-H_t24_A","n-methyl glutamine",10.05,93694,0,26076,-0.2,"Pos_Standards","",93694
"179","Pos_Standards","230724_Smp_G4_1_C-H_t24_B","n-methyl glutamine",10.07,346824,0,39960,0.7,"Pos_Standards","",346824
"180","Pos_Standards","230724_Smp_G4_1_C-H_t24_C","n-methyl glutamine",9.95,249633,0,27348,0.4,"Pos_Standards","",249633
"181","Pos_Standards","230724_Smp_G4_1_C-H_t48_A","n-methyl glutamine",10.09,273332,0,43212,0.7,"Pos_Standards","",273332
"182","Pos_Standards","230724_Smp_G4_1_C-H_t48_B","n-methyl glutamine",10,284617,0,34218,0.3,"Pos_Standards","",284617
"183","Pos_Standards","230724_Smp_G4_1_C-H_t48_C","n-methyl glutamine",10.09,96061,0,27150,-0.1,"Pos_Standards","",96061
"184","Pos_Standards","230724_Smp_G4_1_H_t2_A","n-methyl glutamine",10.06,444347,0,42314,1.5,"Pos_Standards","",444347
"185","Pos_Standards","230724_Smp_G4_1_H_t2_B","n-methyl glutamine",10.03,319550,0,33681,0,"Pos_Standards","",319550
"186","Pos_Standards","230724_Smp_G4_1_H_t2_C","n-methyl glutamine",10.05,220167,0,33763,0,"Pos_Standards","",220167
"187","Pos_Standards","230724_Smp_G4_1_H_t24_A","n-methyl glutamine",10.03,506382,0,41738,0.9,"Pos_Standards","",506382
"188","Pos_Standards","230724_Smp_G4_1_H_t24_B","n-methyl glutamine",10.08,989466,0,96913,-0.4,"Pos_Standards","",989466
